Caus→Verb,Fut,A3sg,2.270815999457923,1.9617713515848456,2599,0.8639059052134339
Acquire→Verb,Caus→Verb,Neg,24.982667619777885,3.304620130235213,2587,0.13227651188134382
PastPart→Noun,P2sg,Loc,9.220926956481252,7.700764381992062,2531,0.8351399396542568
FutPart→Noun,P2sg,Acc,9.749344095699898,10.044760071842399,2530,0.9705900415709665
Pass→Verb,Inf2→Noun,A3pl,3.7005743440349246,2.45808697408137,2502,0.664244721375113
Pass→Verb,Aor,While→Adv,2.402628014701414,37.14825261425934,2480,0.06467674373946639
Narr,A3pl,Cop,1.2270086414259445,1.591104157814267,2376,0.7711680190136087
PastPart→Noun,P3sg,Loc,3.0312340761990986,9.02917937992366,2342,0.3357153456203378
FutPart→Noun,P3sg,Acc,2.7218830739839763,8.013375680374185,2312,0.3396674738026107
Acquire→Verb,Caus→Verb,Inf2→Noun,24.982667619777885,2.2715775729499517,2296,0.09092614157631529
PastPart→Noun,A3pl,P3pl,1.6847509684910866,16.24391152508966,2294,0.10371584244896258
Caus→Verb,Pass→Verb,Aor,20.330647974657357,2.402628014701414,2292,0.1181776408551438
Pass→Verb,Neces,Cop,4.534058110533527,10.02596596950209,2269,0.4522315479950405
Fut,Past,A3sg,1.3746818306180089,2.6318014957972697,2175,0.5223349226046271
Neg,Past,A1sg,1.6437014070741809,7.199022235990581,2147,0.2283228684663187
Neg,Inf1→Noun,A3sg,1.8595666302876022,2.992703701209541,2131,0.6213667692982882
Pass→Verb,Neg,Narr,2.5570537406896148,1.741836164561887,2052,0.6811887199883915
Inf2→Noun,P3sg,Cop,4.759609387391177,1.2036476804404486,2009,0.2528879121108273
Narr,A3pl,Past,1.2270086414259445,2.226669764256726,2002,0.551051018486132
Neg,Prog1,Past,5.905796494495934,3.8311199712213773,1958,0.6487050433911654
Inf2→Noun,A3pl,Dat,2.45808697408137,3.132145139186888,1943,0.784793445018801
Caus→Verb,Narr,A3sg,1.4615144885116444,2.184940713415676,1940,0.6689034990916924
Caus→Verb,Prog2,Cop,2.3282570675211596,25.06573961945472,1938,0.09288603100760241
Caus→Verb,PastPart→Noun,P3sg,2.2663401715900697,3.0312340761990986,1902,0.7476625409383961
Caus→Verb,Pass→Verb,Able→Verb,20.330647974657357,5.727701143387518,1899,0.28172742701202813
Inf2→Noun,A3pl,Acc,2.45808697408137,2.843989165315595,1879,0.8643095424059388
Neg,PastPart→Noun,P3sg,2.74009468253436,3.0312340761990986,1876,0.9039535099084787
Aor,Past,A1sg,1.3524460580289823,7.199022235990581,1869,0.1878652424863481
Pass→Verb,Unable,Aor,6.362959993128592,4.140408096848984,1793,0.650704719394785
Neg,Fut,A3sg,2.146986421566017,1.9617713515848456,1781,0.9137325377931013
Become→Verb,Caus→Verb,Neg,17.24968898912864,3.304620130235213,1774,0.19157563549800238
Able→Verb,Inf1→Noun,A3sg,3.415583949729681,2.992703701209541,1772,0.8761909369688871
Caus→Verb,Prog1,Past,2.1799692319459565,3.8311199712213773,1726,0.5690161749883738
A3pl,P2sg,Acc,6.625410462682409,10.044760071842399,1707,0.6595887224080986
PastPart→Noun,P1sg,Acc,14.639048941688998,9.700478824030814,1702,0.6626440599160679
Caus→Verb,Pass→Verb,PastPart→Noun,20.330647974657357,3.548251851359929,1553,0.17452723866858108
Pass→Verb,Fut,Cop,2.7446583167822642,3.2011241005931623,1530,0.8574045336991728
A3pl,P3pl,Acc,16.24391152508966,8.480972238701227,1486,0.5221016025359332
Able→Verb,Aor,A1pl,9.089763031979816,2.3441958372558735,1483,0.2578940538943061
Caus→Verb,PastPart→Adj,P3sg,2.8676234423360074,7.8176014974080665,1467,0.3668162726491969
Become→Verb,Aor,A3sg,1.0190471048441958,2.129980764815157,1460,0.47843019133209413
Caus→Verb,Pass→Verb,Neg,20.330647974657357,2.5570537406896148,1459,0.12577335183202443
Caus→Verb,Inf2→Noun,Acc,2.2715775729499517,1.669966557076786,1456,0.7351571775328403
Caus→Verb,Able→Verb,Aor,3.050651917261859,9.089763031979816,1454,0.3356140205777625
Caus→Verb,Narr,Past,1.4615144885116444,3.5154312432021095,1422,0.4157425895721377
Neg,Narr,Past,1.741836164561887,3.5154312432021095,1411,0.49548292771480756
Become→Verb,Caus→Verb,Inf1→Noun,17.24968898912864,7.033614463699543,1407,0.40775311764359196
Pass→Verb,PresPart→Noun,A3pl,4.695124507688205,13.850628578024285,1395,0.33898277477006306
Acquire→Verb,Narr,A3sg,1.450086854685157,2.184940713415676,1378,0.6636733188143417
PastPart→Noun,A3pl,Acc,1.6847509684910866,2.843989165315595,1374,0.5923900797646433
Prog1,Cond,A3sg,2.308758478832898,2.1373730115388763,1360,0.9257672602546722
Caus→Verb,PastPart→Noun,Acc,2.2663401715900697,7.009962209896926,1325,0.3233027659393607
Inf2→Noun,A3pl,Gen,2.45808697408137,4.331164158892927,1323,0.5675349360827905
Acquire→Verb,Inf2→Noun,A3pl,2.7015582312356794,2.45808697408137,1303,0.9098774720680565
A3pl,P3sg,Acc,1.5718553567457394,8.013375680374185,1300,0.19615395801240426
PastPart→Noun,A3pl,P2sg,1.6847509684910866,6.625410462682409,1296,0.2542862782585982
Caus→Verb,Narr,Cop,1.4615144885116444,5.284155389097401,1292,0.27658431308192266
Caus→Verb,Pass→Verb,ByDoingSo→Adv,20.330647974657357,4.82993494766675,1276,0.23756915931491118
Pass→Verb,Able→Verb,Fut,5.727701143387518,5.346612227997401,1229,0.9334656425239515
Prog1,Past,A1pl,3.8311199712213773,4.827989653713182,1227,0.7935228212999343
Acquire→Verb,Caus→Verb,Inf1→Noun,24.982667619777885,7.033614463699543,1223,0.28153976872074626
Become→Verb,Neg,Opt,5.084764592030573,12.733679373165517,1215,0.39931621042273274
Able→Verb,Aor,A2pl,9.089763031979816,4.404612077409309,1205,0.4845684163506684
Narr,Past,A1pl,3.5154312432021095,4.827989653713182,1203,0.7281356206922295
Pass→Verb,PastPart→Noun,Abl,3.548251851359929,5.381693313276969,1202,0.6593188509286051
Caus→Verb,Aor,While→Adv,1.5456728763285128,37.14825261425934,1200,0.0416082256244593
Prog2,Cop,A3pl,25.06573961945472,26.06817581397351,1184,0.9615455948405317
Caus→Verb,Pass→Verb,Fut,20.330647974657357,2.7446583167822642,1157,0.13500102506341888
Become→Verb,Caus→Verb,PresPart→Adj,17.24968898912864,2.3151624383797618,1147,0.13421473510849144
Able→Verb,Prog1,A3sg,1.9964548551387045,1.9585388531469994,1134,0.981008334902183
Pass→Verb,Neces,A3sg,4.534058110533527,1.3765944560022678,1133,0.3036120010910673
Aor,Cond,A1pl,12.926702427804067,5.912657367620503,1129,0.4573987372760247
Pass→Verb,Aor,Cond,2.402628014701414,12.926702427804067,1120,0.1858655003563474
Neg,Aor,Past,2.9088329131252824,1.3524460580289823,1113,0.4649445665739182
Inf2→Noun,A3pl,Loc,2.45808697408137,2.7818883819723084,1108,0.8836037383853018
Unable,Past,A1sg,2.054695659933103,7.199022235990581,1092,0.285413156478517
Become→Verb,Inf2→Noun,Gen,3.4431781030462436,4.946695179332939,1085,0.6960562513396178
Able→Verb,FutPart→Noun,P3sg,14.178426012063264,2.7218830739839763,1081,0.1919735710909059
PresPart→Noun,A3pl,Gen,13.850628578024285,4.331164158892927,1081,0.312705241823093
Caus→Verb,Pass→Verb,Prog2,20.330647974657357,3.6660733302682735,1067,0.18032250299341773
Acquire→Verb,Prog1,A3sg,1.3934102447040906,1.9585388531469994,1066,0.7114539711403455
Unable,Past,A3sg,2.054695659933103,2.6318014957972697,1060,0.7807183266725289
Aor,Cond,A2pl,12.926702427804067,16.816630923903343,1059,0.7686856235531643
Neg,Narr,Cop,1.741836164561887,5.284155389097401,1057,0.32963378937639726
Pass→Verb,Neg,Past,2.5570537406896148,1.6437014070741809,1045,0.6428106617074419
Become→Verb,Prog1,A3sg,1.1502679761835988,1.9585388531469994,1029,0.5873092455303284
Pass→Verb,Neg,PresPart→Adj,2.5570537406896148,1.3199436506820503,1027,0.5161970707452058
Aor,A3pl,Past,1.7635153551510587,2.226669764256726,1013,0.791996812216889
Acquire→Verb,Aor,A3sg,1.0072129227712043,2.129980764815157,1010,0.4728741871331461
Become→Verb,Caus→Verb,Aor,17.24968898912864,1.5456728763285128,1004,0.08960584027356379
Unable,Prog1,A1sg,4.897027402548516,4.583385364221877,995,0.9359525662112055
Become→Verb,Inf2→Noun,P2sg,3.4431781030462436,1.9391021800098047,995,0.5631721978872498
Caus→Verb,Pass→Verb,Prog1,20.330647974657357,1.8195363623176866,979,0.08949721448060989
PresPart→Noun,A3pl,P2sg,13.850628578024285,6.625410462682409,971,0.4783472768300518
Pass→Verb,Opt,A3sg,1.0226375493309054,2.2892470359422212,965,0.44671349717834297
Acquire→Verb,Neg,Opt,3.457556324237267,12.733679373165517,964,0.27152845795093544
Neg,Past,A1pl,1.6437014070741809,4.827989653713182,954,0.3404525537477113
PresPart→Noun,A3pl,Dat,13.850628578024285,3.132145139186888,946,0.22613740030228083
Inf2→Noun,A3pl,Ins,2.45808697408137,4.840307244547634,940,0.5078369718885682
Unable,Prog1,A3sg,4.897027402548516,1.9585388531469994,938,0.39994443407193
PastPart→Noun,P2sg,Dat,9.220926956481252,3.208587674302956,936,0.3479680176891205
Pass→Verb,Aor,Past,2.402628014701414,1.3524460580289823,936,0.5629028088216383
Caus→Verb,Pass→Verb,Neces,20.330647974657357,4.534058110533527,934,0.22301591745552526
Pass→Verb,Aor,A3pl,2.402628014701414,1.7635153551510587,932,0.7339943363518215
PastPart→Noun,P3sg,Dat,3.0312340761990986,8.878630575601637,917,0.3414078387864105
Aor,Cond,A2sg,12.926702427804067,12.80088402123147,913,0.9902667824779525
Able→Verb,Aor,Past,9.089763031979816,1.3524460580289823,911,0.14878782354069905
Neg,PastPart→Noun,P2sg,2.74009468253436,9.220926956481252,903,0.29716043684831367
Neg,PastPart→Adj,P3sg,2.9269671802580888,7.8176014974080665,896,0.3744073142163268
Acquire→Verb,Caus→Verb,PresPart→Adj,24.982667619777885,2.3151624383797618,894,0.09267074571920135
Pass→Verb,Neg,Prog1,2.5570537406896148,5.905796494495934,889,0.4329735613261869
Neg,PastPart→Noun,Acc,2.74009468253436,7.009962209896926,878,0.39088579945064356
Able→Verb,Aor,A3pl,9.089763031979816,1.7635153551510587,876,0.19401114736947686
Able→Verb,Prog2,Cop,2.4661773626240358,25.06573961945472,875,0.09838837393451248
Neg,Aor,A3pl,2.9088329131252824,1.7635153551510587,875,0.606262170368637
Pass→Verb,Inf2→Noun,Acc,3.7005743440349246,1.669966557076786,869,0.4512722625796342
Unable,Prog1,Past,4.897027402548516,3.8311199712213773,857,0.7823358246326296
Unable,Fut,A3sg,3.248542558672353,1.9617713515848456,850,0.6038927661106592
Pass→Verb,Neg,PastPart→Noun,2.5570537406896148,2.74009468253436,850,0.9331990449047375
Pass→Verb,FutPart→Noun,P3sg,1.7380021006729678,2.7218830739839763,840,0.6385293024836229
PastPart→Noun,P1sg,Loc,14.639048941688998,11.129502682735286,833,0.7602613207365373
Pass→Verb,Narr,A3pl,4.690801834393241,1.2270086414259445,817,0.2615775905154303
Become→Verb,Inf2→Noun,Acc,3.4431781030462436,1.669966557076786,816,0.48500731216875936
Caus→Verb,Prog1,A3pl,2.1799692319459565,1.484954910172138,812,0.6811815911945639
Neg,Aor,Cond,2.9088329131252824,12.926702427804067,808,0.2250251314572438
Pass→Verb,Able→Verb,FutPart→Noun,5.727701143387518,14.178426012063264,782,0.40397298956275435
Pass→Verb,Neg,Fut,2.5570537406896148,2.146986421566017,775,0.8396328897596785
Neg,Prog2,Cop,1.038019779560068,25.06573961945472,772,0.04141189509342909
PastPart→Noun,P2sg,Abl,9.220926956481252,3.8622315277437758,770,0.41885501815292775
Become→Verb,Caus→Verb,Prog1,17.24968898912864,2.1799692319459565,769,0.12637730647316886
PastPart→Noun,P3pl,Acc,5.054208518768739,8.480972238701227,767,0.5959468297402113
Become→Verb,Inf2→Noun,A3pl,3.4431781030462436,2.45808697408137,765,0.7139006175447778
PastPart→Noun,P1pl,Loc,9.307896580801584,17.925576573090705,763,0.5192522841789254
Aor,Past,A1pl,1.3524460580289823,4.827989653713182,759,0.28012613013551574
Acquire→Verb,Caus→Verb,Prog1,24.982667619777885,2.1799692319459565,750,0.08725926570868488
PastPart→Noun,P3sg,Abl,3.0312340761990986,5.930468470545925,747,0.5111289422166105
Inf2→Noun,A3pl,Abl,2.45808697408137,2.9529094713045834,746,0.8324288292506974
Aor,Cond,A1sg,12.926702427804067,2.6159528660102676,741,0.2023681507809455
Acquire→Verb,Caus→Verb,PastPart→Noun,24.982667619777885,2.2663401715900697,729,0.09071650017854335
Become→Verb,Caus→Verb,Fut,17.24968898912864,2.270815999457923,719,0.13164388070353447
Acquire→Verb,Caus→Verb,Aor,24.982667619777885,1.5456728763285128,718,0.06186980909536093
Caus→Verb,Aor,A3pl,1.5456728763285128,1.7635153551510587,716,0.8764725931156488
Neg,Prog1,A3pl,5.905796494495934,1.484954910172138,715,0.2514402437598522
Become→Verb,Narr,Cop,1.796965861631208,5.284155389097401,711,0.3400668090379818
Caus→Verb,PastPart→Noun,A3pl,2.2663401715900697,1.6847509684910866,699,0.743379563937686
With→Adj,Become→Verb,Inf2→Noun,1268.7379301661838,3.4431781030462436,694,0.0027138607754835895
Able→Verb,FutPart→Noun,P2sg,14.178426012063264,9.749344095699898,682,0.6876182227424241
Caus→Verb,PastPart→Noun,P2sg,2.2663401715900697,9.220926956481252,679,0.24578224968988535
Unable,Narr,A3sg,1.415748514552864,2.184940713415676,672,0.6479574049126723
Pass→Verb,Inf2→Noun,Abl,3.7005743440349246,2.634949142011366,664,0.7120378884587809
Able→Verb,Aor,A1sg,9.089763031979816,1.6100557561586195,658,0.17712846313969724
Pass→Verb,PastPart→Noun,A3pl,3.548251851359929,1.6847509684910866,657,0.4748115520169113
Acquire→Verb,Narr,Cop,1.450086854685157,5.284155389097401,652,0.274421690489471
Caus→Verb,Inf2→Noun,Loc,2.2715775729499517,2.4805539253781417,651,0.9157541586618266
Caus→Verb,Inf2→Noun,Dat,2.2715775729499517,7.955126117225547,639,0.2855489076447469
Caus→Verb,Pass→Verb,Unable,20.330647974657357,6.362959993128592,637,0.31297379213196624
Become→Verb,Caus→Verb,Narr,17.24968898912864,1.4615144885116444,635,0.08472700519022357
Acquire→Verb,Caus→Verb,Narr,24.982667619777885,1.4615144885116444,635,0.05850113809922427
A3pl,P2sg,Dat,6.625410462682409,3.208587674302956,625,0.48428511597512486
Become→Verb,Prog2,Cop,2.280678691024371,25.06573961945472,624,0.09098788727759013
A3pl,P3pl,Dat,16.24391152508966,6.296303633444243,617,0.38761006692995326
Pass→Verb,Prog1,A1sg,1.8195363623176866,4.583385364221877,602,0.3969852451249405
Become→Verb,Caus→Verb,Prog2,17.24968898912864,2.3282570675211596,602,0.13497385773091383
Desr,Past,A3sg,2.7894908531568996,2.6318014957972697,598,0.9434702009575794
Caus→Verb,Prog1,A1sg,2.1799692319459565,4.583385364221877,597,0.4756242512276841
Pass→Verb,Neg,Neces,2.5570537406896148,3.3539067035637573,584,0.7624105160625275
Unable,Aor,Past,4.140408096848984,1.3524460580289823,579,0.3266455929931757
Become→Verb,PastPart→Noun,P3sg,1.5621554569923446,3.0312340761990986,579,0.5153529611118487
Neg,Neces,Cop,3.3539067035637573,10.02596596950209,577,0.3345220514178864
FutPart→Noun,P2sg,Dat,9.749344095699898,3.208587674302956,575,0.3291080551478488
Neg,Opt,A1pl,12.733679373165517,15.827644689615015,575,0.8045214321446361
Caus→Verb,Neg,Prog1,3.304620130235213,5.905796494495934,574,0.5595553679025417
PastPart→Noun,P1pl,Acc,9.307896580801584,7.5508912952091425,573,0.8112349798539413
Become→Verb,Inf1→Noun,A3sg,2.199662243525544,2.992703701209541,569,0.7350083613812224
Caus→Verb,Narr,A3pl,1.4615144885116444,1.2270086414259445,567,0.8395459990790015
Fut,Past,A1sg,1.3746818306180089,7.199022235990581,565,0.19095396368488277
Acquire→Verb,Prog2,Cop,2.076426385714269,25.06573961945472,562,0.08283922266960178
Neg,Prog1,Cond,5.905796494495934,2.308758478832898,557,0.3909309237093773
Caus→Verb,Fut,Cop,2.270815999457923,3.2011241005931623,554,0.7093808075223154
Pass→Verb,Unable,PresPart→Adj,6.362959993128592,1.2549416023331592,547,0.19722607146491256
Caus→Verb,Inf2→Noun,P2sg,2.2715775729499517,1.9391021800098047,547,0.8536367866546672
Pass→Verb,Unable,Fut,6.362959993128592,3.248542558672353,546,0.510539522829073
Neg,Prog1,A1pl,5.905796494495934,3.0244856922069854,543,0.5121215563431175
Become→Verb,Caus→Verb,PastPart→Noun,17.24968898912864,2.2663401715900697,539,0.13138440774314233
Neg,Desr,A3sg,9.393254551058167,1.4705049952958407,535,0.1565490413682216
Inf2→Noun,P3pl,Acc,3.1526016123192884,8.480972238701227,534,0.37172643932649835
Caus→Verb,Inf2→Noun,Gen,2.2715775729499517,4.946695179332939,534,0.4592111481702969
Pass→Verb,Desr,A3sg,1.865919722568539,1.4705049952958407,531,0.7880858846765451
Hastily→Verb,Past,A3sg,4.388464885680022,2.6318014957972697,527,0.5997089105999431
Pass→Verb,FutPart→Noun,P2sg,1.7380021006729678,9.749344095699898,526,0.17826861823858908
Caus→Verb,Neg,Aor,3.304620130235213,2.9088329131252824,522,0.880232159367207
With→Adj,Become→Verb,Neg,1268.7379301661838,5.084764592030573,518,0.004007734356428165
Caus→Verb,Opt,A1pl,2.2805444660159417,15.827644689615015,516,0.14408615499893515
Caus→Verb,Aor,Past,1.5456728763285128,1.3524460580289823,507,0.874988543010143
Acquire→Verb,Narr,Past,1.450086854685157,3.5154312432021095,503,0.4124918834607366
Caus→Verb,PresPart→Noun,A3pl,2.0787670860573826,13.850628578024285,501,0.15008467481075918
Pass→Verb,Inf2→Noun,P3pl,3.7005743440349246,3.1526016123192884,496,0.8519222475292434
Able→Verb,FutPart→Adj,P3sg,13.441116638758787,8.303507141921147,495,0.6177691456063378
Neg,Past,A3pl,1.6437014070741809,1.2075500449127141,490,0.7346529240138424
FutPart→Noun,P3sg,Dat,2.7218830739839763,8.878630575601637,485,0.30656564104195033
Pass→Verb,Prog1,A3pl,1.8195363623176866,1.484954910172138,480,0.8161171938771447
PresPart→Noun,A3pl,Abl,13.850628578024285,2.9529094713045834,477,0.21319678415099047
Neg,Past,A2sg,1.6437014070741809,3.8637191303051144,470,0.42541948615824443
Able→Verb,FutPart→Noun,Acc,14.178426012063264,6.81578036972831,469,0.4807148807582252
Neg,Neces,A3sg,3.3539067035637573,1.3765944560022678,466,0.4104450653142919
Neg,PastPart→Noun,A3pl,2.74009468253436,1.6847509684910866,461,0.6148513696369178
A3pl,P3sg,Dat,1.5718553567457394,8.878630575601637,460,0.1770380401979082
Acquire→Verb,Inf1→Noun,A3sg,1.9426000774754761,2.992703701209541,456,0.6491120643484848
Pass→Verb,Fut,Past,2.7446583167822642,1.3746818306180089,455,0.5008571821900348
FutPart→Noun,A3pl,P3sg,1.528813216756758,1.5718553567457394,454,0.9726169842509601
Unable,FutPart→Noun,P3sg,7.605891725669502,2.7218830739839763,453,0.3578650830378978
A3pl,P3pl,Gen,16.24391152508966,7.593655440549856,446,0.4674770253963164
Caus→Verb,Unable,Prog1,3.38028324172687,4.897027402548516,446,0.6902724783544605
Become→Verb,Narr,Past,1.796965861631208,3.5154312432021095,443,0.5111651280638905
Fut,A3pl,Cop,1.0329491279594047,1.591104157814267,438,0.6492027079976892
Unable,Aor,A3pl,4.140408096848984,1.7635153551510587,436,0.4259279070807451
Inf1→Noun,Loc,Cop,4.497603481649531,8.940978759921672,436,0.5030325652724101
Acquire→Verb,Caus→Verb,Able→Verb,24.982667619777885,3.050651917261859,436,0.12211073547833487
FutPart→Noun,P1sg,Acc,4.989331800105943,9.700478824030814,435,0.5143387136463785
Neg,PastPart→Noun,P1sg,2.74009468253436,14.639048941688998,434,0.187177096917214
A3pl,P2sg,Gen,6.625410462682409,16.71553128063093,430,0.3963625416058168
Unable,PastPart→Noun,P3sg,2.7792033841511614,3.0312340761990986,427,0.916855417393578
PastPart→Noun,A3pl,P1sg,1.6847509684910866,2.02972616194413,426,0.8300385540073957
Inf2→Noun,P3pl,Dat,3.1526016123192884,6.296303633444243,425,0.5007067314183405
Acquire→Verb,PastPart→Noun,P3sg,1.4246515482744972,3.0312340761990986,423,0.4699906085975667
Pass→Verb,Able→Verb,Prog1,5.727701143387518,1.9964548551387045,417,0.34856128229447864
Caus→Verb,Pass→Verb,AfterDoingSo→Adv,20.330647974657357,4.9462115319469815,415,0.24328843517986015
Pass→Verb,Inf2→Noun,P2sg,3.7005743440349246,1.9391021800098047,412,0.5240003306879933
Pass→Verb,Inf2→Noun,Gen,3.7005743440349246,4.946695179332939,411,0.7480902319382344
Neces,Past,A3sg,1.102557172797681,2.6318014957972697,409,0.4189362968895478
PastPart→Noun,P2sg,Gen,9.220926956481252,16.71553128063093,409,0.5516382818873351
Pass→Verb,Able→Verb,Prog2,5.727701143387518,2.4661773626240358,407,0.43057018878702735
A3pl,P2sg,Loc,6.625410462682409,7.700764381992062,406,0.8603575092072254
Neg,PresPart→Noun,A3pl,2.382980284336255,13.850628578024285,403,0.17204852984918997
Acquire→Verb,Caus→Verb,Fut,24.982667619777885,2.270815999457923,403,0.09089565750217159
PastPart→Noun,P2pl,Loc,9.454065496301396,16.279079495938284,400,0.5807493905696717
Become→Verb,Caus→Verb,Able→Verb,17.24968898912864,3.050651917261859,399,0.17685257509190383
Neg,Prog1,A2sg,5.905796494495934,3.9443673117712694,398,0.6678806686697263
Unable,Narr,Past,1.415748514552864,3.5154312432021095,396,0.40272399504059075
Neg,FutPart→Noun,P3sg,1.5780733956542146,2.7218830739839763,395,0.5797726620726635
FutPart→Noun,A3pl,P3pl,1.528813216756758,16.24391152508966,395,0.0941160763154501
Caus→Verb,Inf1→Noun,Abl,7.033614463699543,5.130718303444119,391,0.7294568574839773
Acquire→Verb,Prog1,Past,1.3934102447040906,3.8311199712213773,390,0.36370832946269377
Pass→Verb,FutPart→Adj,P3sg,1.9064949263979374,8.303507141921147,389,0.2296011665688578
Pass→Verb,Unable,FutPart→Noun,6.362959993128592,7.605891725669502,387,0.8365830362341239
