"Register","Text","Left","-5;5","Right"
"s","S-ADABAo-0355-48","Yani ben bunu yapar mıyım?","Yapamam.","Öle herkes her şeyi istemez,"
"s","S-ADABAo-0333-129","yani ağdanı mağdanı... Tabi tabi","yaptırıyorum","zaten ben. <gülme> Bi gitcez"
"s","S-BEABXL-0338-462","yani 2 yıllık yani şey","yapabileceğin.","Yok abi. Yok değil mi?"
"w","W-SE05A1B-4200-33","yandan Ermeniler binaların, toprak tuğlalardan","yapılmış","duvarlarını kolayca deldikleri bir çeşit"
"w","W-QI32D1B-2492-552","yandan bugün radyoda, televizyonda program","yapan","ve bu işi de başarıyla"
"w","W-MA16B1A-0730-746","yanaklarını yapış yapış meyve lekesi","yaptılar.","Anneanne gülerek kalktı ""Şimdi"" dedi,"
"w","W-DA16B3A-1494-1234","yana salladı. Sonra, omuzlarını silkti.","Yapacak","birşey yok. Zaman kalmadı. Banyoya"
"s","S-ADBBI^-0326-1374","yan yana koymuşlar, bir kare","yapmışlar,","birde onu uzatmış podyum yapmışlar."
"w","W-EE05A3A-2686-2309","yalnızca son oylamanın öngörülen çoğunlukla","yapılıp","yapılmadığının belirlenmesi ile yetinmiştir. ""Kanunların"
"w","W-CA16B3A-2682-253","yalnızca seyrediyordu olanı biteni. Ne","yapacağını","şaşırmıştı. Gidelim, demişti kadın, koluna"
"s","S-BEABXO-0347-1663","yalnız. Biraber al. Ahh! Ya","yapmaa...","Hmm. Maloşlar geğirirler, şapşik! Dingil"
"w","W-SI22C4A-0170-1460","yalakalık yapmak için gemisinin resmini","yapmaya","kalkarlar. Sabahattin Ali bu ressam"
"w","W-QE39C2A-1182-342","yakıyor, ama elbiselere bir şey","yapmıyormuş...","Kadın mahkûmların yüzlerine bakıyorum. O"
"w","W-KF07A2A-1860-857","yakıtlı termik santralların çevre-etki-değerlendirmesi açısından","yapılan","etütler; termik santralların birbirine çok"
"w","W-OE39C0A-0235-893","yakında, ""Ben çocuğumu Türkçe eğitim","yapan","bir okula göndermek istiyorum; çünkü"
"w","W-NA16B4A-0054-339","Yakın dostunla alış ve satış","yapma.","Eğer yaparsan dostundan kazanç umma."
"w","W-KA16B2A-0637-1733","yakmış, tüttürmüştü. Koğuşa ani baskın","yapılınca","da, esrarlı cigarayı söndürmeye vakit"
"w","W-FC06A1B-3587-824","yaklaşık 5 km taşacak şekilde","yapılan","planlamaya göre, 171 Metropolitan noktadan"
"s","S-BEABXf-0406-624","Yahudiler şu an Filistin'de soykırım","yapmıyo","mu? Bunlar bilinen gerçekler değil"
"w","W-JA16B4A-0146-1138","Yahu Meriç, uzmanlık çalışmasını sen","yapacaksın,","branşının konusuna ben nasıl karışabilirim"
"s","S-BEABXO-0091-1869","yaa? Oğlum gelmeseydiniz biz grup","yapacadık","Selçuk'la niye geldiniz siktirin gidin."
"s","S-BEABXE-0082-1546","yaa. Sınavda niye yapamadım bilmiyorum","yaptım.","7 tane işaretleyebildim zamanım da"
"s","S-BEABXO-0091-1915","yaa! Orospu çocuğu ne yorum","yapmış","lan o Aykut Kocaman ne"
"s","S-BEABXw-0398-1657","Yaa! arkadaşları diyor, yaa! Sibel","yapma","bak, işte şimdi korkarsan yarın"
"s","S-BEABXO-0091-1897","yaa oturuyoruz öyle siz ne","yaptınız?","Yaşlanmışsın. Ben mi? Yok yaa?"
"w","W-QA16B3A-0617-1947","ya..."" ""Eee?"" ""Çok yoruldum. Ödevlerimi","yapmasam","olmaz mı?"" Bu anneliğin ödevsizinden"
"s","S-BEABXO-0345-2060","ya... Hı-hıı. Tüm sınıf karton","yapcak","pazartesi. Kesin. Zaten karton değil"
"s","S-BEABXO-0440-994","ya. Oğlum sor bakalım senin","yaptığın","mı doğru benim yaptığın mı?"
"s","S-BEABXO-0086-2169","ya. Heye. Şunları şöyle bir","yapayım.","Sonra açılma... Kaybediyorum dostum şu"
"s","S-BEABXO-0007-1143","ya. Hani böyle aa falan","yapmıyorsun.","Şey ordaki kadın mı? Hıı."
"s","S-BAABXj-0001-1275","ya. Bence yemeden gitmiştin. Dürüm","yapmıştın.","Yemiştim hatırlıyorum çok iyi hatırlıyorum."
"s","S-BEABXO-0324-1549","ya. <B> yeni bi şey","yapmışlar","böyle köprü gibi bi şey,"
"s","S-BEABXO-0122-1490","ya, görüşüyorsun ya da şey","yapıyorsun,","belli bazı şeyler belli oluyor."
"s","S-ADBBI^-0042-653","ya şöyle yaparsa, ya böyle","yaparsa""","diye bir korku... Çünkü apartmanda"
"s","S-BEABXO-0168-1249","Ya öle yine görsek şey","yaparız","hani bi küslük şey yok"
"s","S-BEABXJ-0076-660","ya vallaha. Gitsinler ne yapıyolarsa","yapsınlar.","Ama ben evlenmem Duygu. Ben"
"s","S-BEABXO-0122-145","ya sessiz kalır ya şey","yapar.","Bundan sonra değişirse bilmem. Hani"
"w","W-IA16B1A-1942-1710","Ya sen! Kim bilir ne","yaptın","da kızdırdın kocasını. Bak karıcığım,"
"s","S-BEABXz-0387-2136","Ya okuman bi şey şey","yapman","önemli diil ki sonuçta hani"
"s","S-BEABXO-0056-477","ya napıyorsun dayı? Hakan ne","yapıyorsun","yavrum öyle. Ayıp eleykin dayı."
"s","S-BEABXg-0090-2009","ya Mersin'de. Vallahi fabrika işi","yapmam","diyon. Ee! <B> Moruk... Ee!"
"s","S-BEABXO-0064-2198","ya Mengenden bu tarafa. Hıı.","Yapmışlar","mı, bitirmişler mi o tüneli?"
"w","W-RI43C3A-1806-2092","ya matematik yapacaksın ya biyoloji","yapacaksın,","yani alt konuyu bilerek geleceksin,"
"s","S-BEABXO-0091-1985","Ya işte Alex Ferguson şeyi","yapmaya","çalışıyorlar hani. Aykut Kocaman'la Fenerbahçe'nin"
"s","S-BEABXT-0066-2290","ya hani öyle. Yayınevi mi","yapmış?","Yayınevlerinin falan sınavları oluyo ilkokul"
"s","S-BEABXO-0091-979","ya Fener'de olsaydı çok iş","yapardı","ha. Yapardı ya iyi adam"
"s","S-BEABXO-0086-903","ya düşün. Bunları yazacan ne","yapacan?","Bazı şeylerden fedakarlık yapacan. Gezme."
"s","S-BEABXO-0392-2291","Ya diyor karışma diyor ne","yaparsa","yapsın diyor. <gülerek> Türkücü olurmuş"
"s","S-BEABXz-0387-616","Ya da şey emm <B>","yapabilirsin","gözyaşı... Yok alcam hazır alacam"
"w","W-FD02A1B-3685-143","ya da ödüllendirmeye ilişkin diziler","Yapılan","hatalar, haksızlıklar ve sonuçları ile"
"w","W-KD05A3A-1273-920","ya da yurt dışından çağrı","yaptığınızda,","bu karakterin yerine uluslararası kod"
"s","S-BEABXO-0448-2075","ya da sonraki gün. Yarın","yapmayım","şu an yiyosun. Bu sebzeli"
"s","S-AEABUZ-0022-393","ya bölücülük yapmam ya Ermenicilik","yapmam","ya gidip Avrupa Birliğine siftirik"
"s","S-BEABXO-0325-1940","ya bu konuda da keşke","yapmasaydın.","Evet ama yapmasaydın keşke böyle"
"s","S-BEABXE-0082-2201","Ya baba belli olmaz. Ne","yapacakları","belli olmaz çünkü. Bi alım"
"s","S-BEABX{-0085-2006","ya 6 ay yapıyorsun. Fazla","yapmıyorsun.","Kesin yani? Kesin kesin oğlum."
"s","S-ACABPA-0434-2240","XVII., XVIII., XIX. dönemlerde milletvekilliği","yapmıştır.","Halen Anavatan Partisi Gümüşhane Milletvekilidir."
"w","W-SI22C2A-0664-2298","vücut en çok sizin kendinize","yaptığınız","baskıdan yoruluyor. Yani size zarar"
"s","S-ADAB]o-0193-1476","Volkan'ın. Gereksiz buluyorum açıkçası Volkana","yapılan","tepkileri. Peki Fenerbahçe adına son"
"w","W-IC05A2A-2044-1842","veya üç senelik bir anlaşma","yapılır.","Dolayısıyla süt anneler emzirme süresi"
"w","W-SC18F0A-1784-2311","veya program bazında dış değerlendirme","yapabilecek","(Mühendislik Değerlendirme Kurulu gibi kuruluşların"
"w","W-LG03A1B-3232-743","veya mızrak tutması gerekir. Kalıpta","yapılan","eserin buhar deliği yoktur, alt"
"w","W-PE39E1B-2901-1336","veya liberter muhalif bile sokaksız","yapamaz.","Ancak hangi aşamaya varırsa varsın,"
"w","W-HF10A4A-1834-2424","veya kendi hesabına bulacağı kaynaklardan","yapar.","Bu ödeme şeklinde, ihracatçı sevk"
"w","W-TA16B1A-0918-924","vermiş önemli kişilerin sanat sohbetleri","yaptıklarını,","hatta bir keresinde Başhekim'in Markiz"
"s","S-BEABXO-0147-538","vermiş bilmiyorum ben doğru mu","yaptım?","Kontrol etmedim de. Yeni bi"
"w","W-UE36E1B-3296-2124","vermiyor. Uyuşturucu en büyük tehlike","Yapılan","çalışmalar ergenlik çağının aynı zamanda"
"w","W-SE09C1A-0534-1705","vermezdik. Bizler her işimizi kendimiz","yapmaya","bayılırdık. Bakın koromuzun çalgıcısından tut"
"w","W-KF05A1B-4438-374","vermektir. Finansman şirketleri aracılığıyla satış","yapılması","uygulaması genel olarak, sözkonusu malların"
"s","S-BEABXB-0410-1159","vermekten. <Gülme>. Oğlum siz ne","yaptınız","söyleyin benim yatağımda? Oğlum bu"
"w","W-SI45F1D-4771-1827","veriyormuş. Yarışlar Pınarbaşı yarış pistinde","yapılıyormuş.","Hemen her haftasonu yarış varmış,"
"s","S-BEABXO-0122-21","veriyorlarmış. Artık onu ne zaman","yapıyorlarsa","adam biraz ağır alıyormuş ama"
"s","S-ADAB^A-0317-1153","veriyor. Ve biz onu kuruyemiş","yapıp","yine onlara gönderiyoruz. Ermenistan kuruyemiş"
"s","S-BEABXW-0058-1691","veriyodu. Sadece şey çeviri de","yapmıyodum.","Yok yerleri sil, yok camları"
"w","W-KE39E1B-2839-1131","verirler. Planlarını Fikret'in çizdiği köşkler","yapacak,","toprağı işleyecek, birlikte yaşayıp çocuklarını"
"s","S-ACABQq-0425-1054","verir. AK Parti İktidarı, ne","yaptığını,","nereye gittiğini, nasıl hizmetler yaptığını"
"w","W-OF25D1B-2143-501","verilmeyeceğini dile getirerek ""spekülatif hareket","yapmayın,","canınız yanar"" uyarısında bulundu Devlet"
"w","W-LF05A1B-4457-1816","verilmesini gerekir. Firmaların stratejik işbirliği","yapmalarında","izlenecek karar süreci yukarıdaki gibi"
"s","S-ACABTZ-0336-927","verilerle söyleyecem. Hidroelektrik potansiyelinin ekonomik","yapılabilir","129.2 milyar KW saat olarak"
"w","W-TD02A2A-1912-706","verilerek yatırım yapılmakta ve yatırım","yapılan","personel elde tutulmaya çalışılmaktadır. Durum"
"w","W-QF07A2A-1871-266","verilen ödemelerden oluşur. Bu yardımlar","yapılma","şekline göre tazminat veya yardım"
"w","W-PA16B3A-0686-1289","verilen cep telefonundan özel görüşmeler","yapmaya","hemen hemen hiç hakları yoktu."
"s","S-ACABQq-0425-1912","vergi sistemiyle uyumunu sağlayacak çalışmaları","yapmak,","gelir bütçesini hazırlamak, vergi yükü,"
"w","W-FA16B1A-0390-1695","veren bir şeylerdi bu. ""Benim","yaptığım","spagettiler gibi mi?"" dedi kadın"
"s","S-BEABXO-0415-1988","verek. Paramız yok. Ama spor","yapmış","oluyorsunuz. Parasız olmanın da bazı"
"w","W-PD18E1C-4164-1411","verebilecek siyasi ve ideolojik değerlendirmeler","yapılmayacak,","haber ve yorumların kaynaklarının açıklanmasına"
"w","W-SI09C4A-1155-651","verdiği tahta atları artık benim","yapacağımı","herkese söylemiş, böylece bana iyi"
"s","S-BEABXA-0129-1062","verdim yani hani çok üyü","yapmıyabilir","ama hani gene de dene"
"w","W-PI37E1B-3059-2413","verdik. Açılış saati geldiğinde, konuşmayı","yapacak","olmam bir yana, anne ve"
"w","W-NA16B3A-0615-992","ver!"" dedim, hiç anlamamış gibi","yaparak.","Nedenmiş, güzeliymişim, bir örnek takarmışız."
"s","S-BEABXO-0087-2095","ver kartı sabahtan beri faul","yapıyorlar","ya. Ya bu Ronaldo alakasız"
"s","S-ADABPZ-0356-574","Vekili Sayın Erol Ertan'nı konuşmalarını","yapmak","üzere kürsüye davet ediyoruz. <Alkış>"
"s","S-ADABPZ-0135-425","Ve şöyle bir uslamlama da","yapar.","Emm yani her şeyden her"
"s","S-ADABPZ-0134-905","ve özgürlük sorunu başlığı altında","yapılacaktır.","Profesör Doktor Sahra Çelik tarafından"
"w","W-KA16B2A-0544-1127","ve özgür düşüncenin insanı insan","yapan,","insanı doğa ile barışık yaşamaya"
"w","W-DF05A3A-2982-2176","ve özellikle işletmecilik esaslarına göre","yapmakla","yükümlüdür. Ayrıca, personel atama ve"
"s","S-ADABCo-0181-510","ve öyle yaptılar. O şekilde","yaptılar.","Bu işim sorumlusu İbrahim Şahin"
"w","W-QD43C1A-0286-1722","ve çok başarılı bir şekilde","yapıyorlar,","onlar göstermeye başladılar. Şimdi bir"
"w","W-JA14B1A-1689-105","ve ÇOCUK kalmıştır.) ÇOCUK (Heyecanla)","Yap","dedin. Vur dedin sen de."
"w","W-KD02A1B-4470-1650","ve Çankaya'ya karşı olunduğu simgeleştirilmektedir.","Yapılan","genel grevin ""ağırbaşlı uyarı"" olarak"
"s","S-ACABTZ-0336-208","ve yurtdışına milyarlarca dolarlık ihracat","yaptığı","halde Türkiye'de yurtdışından milyarlarca dolarlık"
"w","W-LD30D1B-2223-1482","ve yerine yeni bir görevlendirme","yapılmaması","parti için bir dezavantaj taşırken,"
"w","W-PE05A1B-4217-950","ve yalvarıcı bir üslupla Patriğin","yaptıklarını","onaylamak ve özür dilemek zorunda"
"w","W-TE05A1B-4209-1505","ve uzman görüşlerinin niteliksel analizi","yapılmıştır.","Anahtar Sözcükler Gemi, Liman, Emniyet"
"s","S-AEABUZ-0038-1384","ve uluslar arası dergilerde yayın","yapıp,","insanlığın hizmetine sunmak. Bu bilgi"
"w","W-RD30D1B-2229-712","ve Türkiye'de buna karşı neler","yapılması","gerektiğine dair bir analizin arka"
"s","S-ACABQq-0426-167","ve televizyonlar ile bölgesel yayın","yapan","televizyonların ciddi cezai müeyyidelerle karşı"
"w","W-DG03A1B-3181-264","ve tasarımlarından yararlanaıak, alışılmamış bağdaştırmalar","yaparlar","kimi zaman, Bunlar, okuyucunun bir"
"w","W-DC06A1B-3534-2136","ve sulamadır. Ayrıca, tohum seçimi","yapmak","veya hızlı büyüyen türlerin fidanlarından"
"w","W-VD02A1A-2714-2074","ve standart geliştirir; Yasal düzenleme","yapar.","Bölgesel/yerel Bölgesel/yerel düzeyde tehlike ve"
"w","W-UD36C3A-0891-2177","Ve son atışı Mir Dengir","yaparak","Atatürk devrimlerinin ""travma"" yarattığını ""bir"
"w","W-NH42C2A-1324-1579","VE SAN'ATKÂRA DAİR İnsan için","yapılmış","bunca tariflere, ""insan, arayan bir"
"w","W-QI22C3A-0010-2368","ve renksiz geliyorsa, ben ne","yapabilirim?","'Malzemesi olmayan kadın' deniyor. 'Zaten"
"w","W-VG03A3A-2718-1553","ve pencere üstlerinde sıva ile","yapılmış","silmeler dolaştırılmıştır. Her üç yapıda"
"w","W-SG37E1B-2935-2162","ve oyunculara kısa bir konuşma","yaptı.","Tecritin hayatımızı nasıl kapsadığını anlattı"
"w","W-NF10A2A-1821-6","ve optimallığa ulaşarak maliyetlerde tasarruf","yapabilirler.","15. Sonuç olarak, çokuluslu işletmeler"
"s","S-ADABPZ-0125-372","ve onu burda bu sene","yapılması","için büyük çaba sarfeden emm"
"s","S-BEABXO-0455-206","ve onların hemmen sana şey","yapıyor,","seni öne alıyor hiç seni"
"s","S-ADABPZ-0373-1768","Ve onları destekleyeceğime Bunların tümünü","yaparken","Bunların tümünü yaparken Uluslararası Hemşirelik"
"w","W-SE09C1A-0534-2059","ve olumsuz bir cevap aldığında","yapacak","bir şey yoktu. Allah'tan asla"
"w","W-CD02A4A-2029-873","ve normalde kendisinden beklenmeyen hareketler","yapmakta","(mesela birisinin ayağını öpmekte, ona"
"w","W-GA16B4A-0078-1614","ve neden? Tony, bir şeyler","yapsana!","Arkamdan hiç cevap gelmedi. Doberman"
"w","W-ME05A1B-3923-2002","ve Mohabbakah adalarını kapsayan anlaşmalar","yaptığı,","buna karşılık, Yemen'in anlaşmalarının, bu"
"w","W-OC06A1B-3902-747","ve minimum sıcaklık farkına göre","yapılan","çalışmalarda, öncelikle yatak katsayısı ve"
"w","W-GE39E1B-3026-1711","ve millete, milli değerlere rağmen","yapılıyordu.","Doğrusu, çeşit çeşit yokluklar kıskacında"
"w","W-SC06A1B-4030-2378","ve memnuniyetlerin değerlendirilmesinde istatistiksel analizler","yapılacaktır.","Çalışmanın ilk bölümünde KKP sistemi"
"w","W-LF10A2A-1877-1194","ve konu uzmanlarının çeşitli toplantılarda","yaptıkları","sunumlara dayanmaktadır. Avrupa Birliği Anlaşmanın"
"w","W-PI42E1B-2938-900","ve kardeşler arasında bunu özellikle","yapmaları","çocukların kişiliğinin gelişmesinde önemli bir"
"w","W-TE36E1B-3355-2433","ve karanlık bölgelerinden birinde görev","yapıyor.","Kadın birliği bir işaret. Afrika'nın"
"w","W-EI41C4A-1309-128","ve kapı kanatlarını kollarına bağlattı.","Yapılan","uçma denemesi şehirde duyulduğu için,"
"w","W-PE39C4A-0243-1081","ve istihbarat teamülüne uymamaktadır. Çözümü","yapan","istihbarat hizmetlerinde görevli M.Fecri Yıldız'ın"
"w","W-YI45F1D-4799-512","ve inkar etmez hiçbirini. Rol","yapmaz.","Neyse odur. Canlıdır deniz. Senin"
"s","S-ADABPZ-0135-1056","ve inanç artık yapamadığını aklın","yapabileceğine","inandığını. Şimdi tabiki yani dinsel"
"w","W-FE39C4A-1346-600","ve ilk sayısı ikinci baskı","yapacak","kadar ilgiye mazhar oldu. Ayrıca"
"w","W-FE05A1A-2043-2279","ve iki katı aday arasından","yapılır.","İktidar partileri kontenjanından bir üyelik"
"w","W-BF10A2A-1365-1035","ve ihracatçılara finans evi görevi","yapabilmiş","ne de Türkiye'de ortaya çıkan"
"s","S-BEABXn-0099-94","ve hiçbi şey yapmıyo. Etki","yapmıyo.","Tamam anladık. Kullanmadığınız zamanlar pakete"
"w","W-NI09C3A-0034-436","ve hiç bilmediğim görmediğim şeyler","yaparak","bir güzel ırzıma geçiyor. Eve"
"s","S-ADABPZ-0116-2017","ve her fabrikanın kalkıp jeneratör","yapması","maliyeti dolayısıyla yüksek rekabet sizi"
"w","W-OA16B4A-0167-730","ve hem annelik, hem babalık","yaptığı","bir oğlu vardı onun. Meslektaşları"
"s","S-AEABTZ-0337-1015","Ve hatta bölmeler bile ordakiyle","yapılabiliyor","ki esneklik olsun diye. Çalışma"
"w","W-DI22C3A-0719-2135","ve gün eskimişi bedenlerimizi, sizinle","yapılacak","bir dönüş yolculuğuna, yakıştıramayacağız, ""Sağolun"
"s","S-ADABPZ-0134-418","ve gücüyle ilgili biraz açıklama","yapmanız","mümkün mü acaba bu sürece"
"w","W-JC06E1B-3084-420","ve firma ürünlerinin tanıtıldığı sergiler","yapılacaktır.","Yedincisi, 31 Ağustos 6 Eylül"
"w","W-VI45F1D-4074-856","ve fauna ile ilgili gözlemler","yapıyoruz.","Milli park gerçekten oldukça güzel."
"w","W-CF05A1B-4361-230","ve Faaliyetlerin Bütünleştirilmesi Bir işletmede","yapılması","gerekli bilgi işlemleri, temel bilgiler"
"w","W-VE05A1B-4300-751","ve etkin nedenlerinden biri de","yapılacak","işin kapsamının gerektirdiği nitelikte yetenek"
"w","W-FE05A1A-2043-197","ve esaslarına uygun olarak yayın","yapılması","ile ilgili düzenlemeler getirilmiştir. Görüleceği"
"w","W-ID39C3A-0426-1525","ve ene'lerini tatmin etmek için","yapıyorlar.","Örneğin ANAP içindeki hesaplaşmalarda Semra"
"w","W-PI41C4A-1521-1924","ve en iyi kaynak tahsisi","yapmak","için 1963 yılında Türkiye'nin ilk"
"w","W-QD02A1B-4570-379","ve ekonomik kalkınmasına büyük katkılar","yapacak","hem de hiç bir zorlamaya"
"w","W-KB04A2A-1573-568","ve ekoloji alanında da incelemeler","yapmıştır.","Bu çalışmalarıyla ARİSTO, kendinden 2000"
"s","S-BEABXO-0012-1888","ve Edebiyatı Bilimi ama dilbilim","yapıyoruz.","Hani biraz daha böle işin"
"s","S-AAABLp-0161-387","ve derinlik kazandırmak amacıyla görüşmeler","yapılabilir.","Emm son olarak gözlemin kaydedilmesi"
"w","W-RI37C0A-0214-638","ve dengeli kullanmak için neler","yapmanız","lazım geldiğine karar verme şansını"
"w","W-RD02A1B-4572-2314","ve cami ile çevrenin temizliğini","yaparlar.","Bu gelenek Anadolu’nun Anadolu’nun Anadolu’nun"
"s","S-ACAAQq-0424-1847","ve bunu son yirmi yıldır","yapıyorlar.","Çok basit yaptığımız hesaplamalar, Emniyet"
"s","S-AEABUZ-0022-799","Ve bunu bir oyun olarak","yapıyor.","Ve bir müddet sonra Yozgat'taki"
"s","S-AEABTZ-0041-1070","Ve bu dönemde inanılmaz bişey","yapıldı","Türkiye'de daha önce işte Afrika"
"w","W-WI11F1D-5372-1610","Ve biz Duygu Kreş olarak;","Yapmaktan","çok yaptırmayı, Görmekten çok göstermeyi,"
"s","S-ADBBI^-0326-921","ve bir program sunuyor. Benim","yaptığım","iş bu değil. Bir gece"
"w","W-PA16B4A-0162-330","ve ben onun için ne","yapacağımı","hiç bilmiyorum..."" ""Yaa, demek bilmiyorsun..."""
"w","W-TD18E1C-4177-1889","ve başka yollarla gerekli yardımları","yapar.""","hükmü yer almaktadır. Kurumumuz; memleket"
"s","S-ADABAo-0368-1183","Ve babamın verdiği bir şeyle","yapmak","asla istemezdim. Ya da etrafımızdaki"
"w","W-UE39C1A-1032-1448","ve açıktı ""Hayır!"" Her istediğini","yapabilme","gücü olan bir yönetici olduğunda"
"s","S-ADAA^o-0133-530","ve aynı zamanda üretilendir. İnsanlar","yaptıkları","her eylemde ister istemez sembollerden"
"w","W-UE05A1B-4299-720","ve askeri durumu hakkında casusluk","yapmışlar","ve Erzurum, Trabzon, Van, Bitlis"
"w","W-KI09C4A-0704-2097","ve arkasından ona ""Hakan bu","yaptığından","utanacaksın"" diyerek hızla çıktığımı hatırlıyorum."
"w","W-GA16B1A-1745-959","ve anlamak istemedikleri. Olmazı olur","yapan","duyguların tutunduğu incecik de olsa"
"s","S-AEABPZ-0331-1651","ve Ankara'da bir dizi çalışmalar","yapıldı.","Şu ana kadar gelinen noktada"
"s","S-ADABPZ-0374-1399","ve adabı vardır. Bu çerçevede","yapmak","zorundayız eğer bunları gözönüne almassak"
"w","W-ZI45E1C-5072-519","vaziyet nasıl? Önerileri, yaptıklarınızı, dinlediklerinizi,","yaptıklarınızı,","aldıklarınızı, gördüklerinizi, izlediklerinizi bekliyorum! Gossip"
"w","W-SD02A3A-0815-1738","vazifelerini mahkeme kararına bağlı olarak","yapsalar","da birileri tarafından bedduaya uğramamak"
"s","S-ACABQq-0425-396","vatandaşın desteğini almazsanız hiçbir şey","yapamazsınız.","Vatandaş, gelirini, giderini, hedeflerini bilmediği"
"w","W-HD02A1B-3796-1166","vatandaşlıklardan birisi seçilecektir. Yargıç seçimi","yaparken","elden geldiğince objektif olmak durumundadır."
"s","S-ADABAo-0310-213","vatandaşların bilmediği veya marketlerden alışveriş","yaptığınızda","ancak emm bazı ürün fiyatlarının"
"s","S-ADABCo-0186-1002","vatan için Cumhuriyet için askerlik","yapıyoruz.","35-40 sene askerlik yaptık 2"
"w","W-RE30D1B-2121-2132","VAT, 2004 yılı Temmuz ayında","yaptığı","çağrı üzerine Türkiye ile Ermenistan"
"w","W-NE09C0A-0260-536","varım. Ne yaptıysam o sayede","yaptım.","Ona buna yaranayım diye değil."
"s","S-BEABXu-0442-1177","varya bir daha öyle şey","yapmazlar.","Işığı açıyorlar perdeler sonuna kadar"
"w","W-DI22C3A-0719-1931","varsa da belki bir şey","yapamayacağı","ilişkiler bir yana, bu tür"
"w","W-VE05A1A-2594-397","varsa bir siyasi parti reform","yapar.","Ya bunu kendi seçmeni için"
"s","S-ACABQq-0423-2181","varmak, Annan Planı üzerinde değişiklikler","yapmak.","Bunun için, iki kesimliliğin daha"
"w","W-GH36C3A-0361-734","vardır ki, bunun tanımını da","yapmak","gerekir. ""Bazı farklara rağmen, Türkçe"
"s","S-BEABXO-0074-474","vardı. Şimdi bunda... Direk limonla","yapıldığı","belli oluyordu. Biraz sarı bişe"
"s","S-BEABXO-0012-499","vardı Çok güzel olmuş. Burası","yapıldı.","<D 1236> Ama tadilat öle."
"s","S-ACABQq-0429-2266","var; gidersiniz denetim yollarına... Ne","yapayım.","Siz, iman sahibi bir adamsınız"
"s","S-ACABQq-0423-501","var; bu engeli, biz İsviçre'de","yapılan","görüşmelerde kaldırttık. Bu da şuydu"
"s","S-ADABIi-0124-2336","var. Orda zaten olabildiğince çok","yapılıyor","yani orda bir insan tiyatro"
"s","S-ADABPZ-0372-1128","var. Mezun öğrencilerimize meslek yeminini","yaptırmak","üzere Eczalık Fakültesi Dekan Yardımcısı"
"s","S-BEABXO-0117-1127","var. Matematikten de 3 net","yapmış.","3 net. Ve çocuğa İngilizce"
"w","W-RA16B4A-1296-2315","var. Keyifli bir alış veriş","yaparız.","Ooo saat altıya geliyor. Giysilerim"
"s","S-BEABXn-0099-976","var. İkiniz yaptınız. Ooo... Nası","yaptınız","kızlar onları. Alçıyla mı? Böyle"
"s","S-BEABXO-0147-2157","var. Hı-hı. Yani biraz yorum","yaparsanız","ya bu ya bu ya"
"s","S-ADABPZ-0373-963","var. Biz daha çok şeyler","yapmamız,","çok daha büyük şeyler fedakarlıkta"
"s","S-ADABIi-0124-2344","var. Ben şuna inanıyorum hiç","yapılmamaktansa","yapaılan en kötü şey en"
"s","S-BEABXO-0416-1269","var. Aşıları şey kuru kayısı","yapıyorlar.","Ondan sonra biz patik deriz"
"s","S-ADABPZ-0135-744","var. Ama bu ben bunu","yapmakta","özgürüm ama benim üzerimde genel"
"s","S-BEABXO-0147-1947","var. <gülme> Hani görmediğim şeyleri","yaptım","böyle mantıkla belki bu da"
"s","S-BEABXO-0007-342","var ya. Orda otururdunuz piknik","yapardınız.","Kuyuluğa Mezitli Otobüsleri Gidyo mu?"
"s","S-ADAASK-0036-1578","var ya işte böyle. Böyle","yaparsak","adam gibi adam oluruz. Allah'ın"
"w","W-OE39C0A-0235-2248","var ya evrenkentlerde (üniversitelerde) Doktora","yapmak","araştırma yapmak demektir; çünkü en"
"w","W-TI45F1D-4711-1718","var onun üstüne de köprü","yapmışlar,","köprünün üstünden de su akıyor."
"s","S-BEABXO-0390-599","var mı? Para basma düzeni","yapıyormuş?","Nası yani? Paranın bi ucun"
"s","S-BEABXg-0072-561","var mı? Haa. Bugün dinledim","Yapacan","mı? Yok yaa yapmam. Yani"
"w","W-VE05A1A-2594-1311","var hükümetin. Hükümet bu fonksiyonu","yapmıyor.","O çok açık. Ancak diğer"
"s","S-ADABPZ-0125-438","var emm. Türkiye bu karşılaştırma","yapılan","ilkeler arsında yüzde otuz ile"
"s","S-BEABXs-0130-109","var emm tavuk burger tarzında","yapan","yerler var. Orda işte satılan"
"s","S-BEABX\-0065-1032","var arada. Yani ben şey","yapmıcam","ilgilenmicem. Daha doğrusu ilgilenmiyorum artık."
"w","W-RE30D1B-2099-1676","van der Linden, ""Avrupa, Türkiye'nin","yaptığı","gibi sözünü tutmalı..."" dedi. Strasbourg'da"
"s","S-BEABXO-0091-2298","Valla moruk cumaları napim böyle","yapıyom","yaa. Yoksa dinlenemiyorum. İyi kardeşim"
"s","S-BEABXO-0436-410","Valla emet gelinlere nörür ne","yapıyon","gızım ney diyon gızım Fatma"
"s","S-ADABAo-0355-638","vali bey de, bi şey","yaparsa","iyidir valimiz. Yani istediğimizi veriyor."
"w","W-KI43C3A-1802-2063","Vaktiyle, hemen hiç bir ayırma","yapmadan,","elime geçen her kitabı okurdum."
