"Register","Text","Left","-5;5","Right"
"s","S-BEABXX-0411-2208","şey aslında hani ya üzerine","çalışılmış","olsa muhteşem bir şey çıkar"
"w","W-LA16B1A-1366-1008","Şerifi üstüste okuyarak korkumu yenmeye","çalışıyordum.","Yine de fazla kalamadım. Sine"
"w","W-SH42C4A-0495-584","şerefini korumalarını emrediyor."" ""Büyük dinimiz,","çalışmayanın","insanlıkla ilgisi olmadığını bildiriyor. Bazı"
"s","S-BEABXO-0324-206","Şenol anlatıyo, Bodrum'da biz beraber","çalıştık,","ben sonra istifa ettim, Denizli'ye"
"w","W-NA16B2A-0702-110","şekline giriyordu. Teessürüne hâkim olmaya","çalışarak.","Onun, biraz evvel söylediği sözü"
"w","W-KF10A2A-1875-714","şekilleri kamu sektörünün rasyonel çalışıp","çalışmayacağını","belirleyen en önemli unsurdur. Bu"
"s","S-BEABXA-0043-2279","şekilde. Böyle yani bişeyler yapmaya","çalışcam","bakalım. Evet. Gittiği yere kadar."
"s","S-ACABQq-0421-882","şekilde, bir elden yürütülmesi hususunda","çalışmalarına","devam etmektedir. Bu anlamda, kamu"
"w","W-SE09C3A-0408-2228","şekilde benzer acılardan geçtiğimizi söylemeye","çalışıyorumdur","belki de. Çünkü karşımdakilere güzel"
"s","S-ADABIO-0437-353","şehir içi tabi İstanbul da","çalıştığı","için şehir içi geziyor ama"
"w","W-QA16B3A-0617-377","şaşarım. Oyun oynamak dururken ders","çalışılmaz","elbette, sen haklısın. Gel bak"
"s","S-BEABXR-0010-412","şarzı yok? Demir yemek yedirmeye","çalıştı.","Döndü falan böyle baya bi"
"w","W-RI09C3A-0837-2413","şartlandırıyordum. Ne kadar sizden kaçmaya","çalışsam","başaramıyordum. Her defasında içimde büyüyen"
"w","W-CA16B2A-0159-1907","şarap fıçılarına vurup acısını dindirmeye","çalıştı.","Kolera'nın temiz insanları Reco'yu şarap"
"s","S-BEABXO-0452-475","şapamıyom ama. Ha işte onda","çalışmıyo","gibi geliyo. Demekki ara ara"
"w","W-EI36C1A-1532-1751","Şampiyon olmak için tam gün","çalışmak","gerekiyor. Spor artık uzmanlık dalı,"
"s","S-ACABUZ-0035-1748","şairlerin üzerinde duruyordum. Olabileceğince anlamaya","çalışıyordum.","Ama bir artı neden daha"
"s","S-ACABUZ-0035-2199","şairlerimiz yazarlarımızı arkadaşlar okuyup tanımaya","çalışın.","Halide Edip Adıvar'ı da okuyun."
"s","S-BEABXC-0047-1923","ışıklardan. Hep benim önüme geçmeye","çalışıyolar!","Ama sen de yavaş gidiyosun."
"s","S-AEABTZ-0040-1723","ıı açıkları ve eksikleri gidermeye","çalışıyorlar.","Çünkü bilgiler tek yanlı olarak,"
"s","S-AEABUZ-0022-1909","ızdırap çekmişim yani. Hep anlamaya","çalışıyom.","Ya hep bişi eksik bir"
"s","S-BEABXO-0344-1496","ısınmaya çalışıyorum şu an. Soğumaya","çalışıyosun.","<gülerek> Soğumaya çalışıyosun. <gülerek> Biz"
"w","W-OC06A1B-3898-861","ısı dağıtım sistemleri ile ilgili","çalışmalarda","kullanılmak üzere, ısıtılmayan bir serada"
"s","S-ACABQq-0425-2350","üşüşmekte, canına okumaktayken, kayıt dışında","çalışanlar","devlete selam bile vermeden yollarına"
"w","W-IA16B3A-1318-874","üşenmedi, paraları cinslerine göre ayırmaya","çalıştı.","Çoğunluk marklardan oluşuyordu. Yirmi tane"
"s","S-ADABPZ-0357-173","üç yıl bir psikiyatri kliniğinde","çalıştım.","Orda özürlü çocuklara ders vermek"
"w","W-MF10A2A-1823-1211","üç standardın da anlaşılmasını sağlayacaktır.","Çalışmamızın","ileriki kısımlarında ISO 9004-2 Hizmet"
"s","S-ADABCo-0227-719","üç buçuk dört saatlik bir","çalışmanın","ardından da Yalçın Küçük'ü gözaltına"
"w","W-SD37C4A-1354-2235","üzüntüler serbestçe dolaşsın. Ölçüye vurmaya","çalışmayın.","Bunu yaparsanız kendi kendinizi baskı"
"s","S-ADABPZ-0125-598","üzülüyordum ve emm üçüncü sınıfta","çalışmaya","başlayınca kendi parasını kazanan kendi"
"w","W-IA16B2A-0354-24","üzülmeye değmez. Dönelim artık."" Otomobili","çalıştırdı.","Yola çıktılar. ""Nereye gidiyoruz?"" ""Ninova'ya,"""
"s","S-ACAAPZ-0032-1221","üzmüştür. Halbuki biz kendisiyle beraber","çalışmak","üzere fakültemizde yeterli hazırlıklar da"
"w","W-UI27D1B-2456-182","Üzmez gibileri kollamak adına yapılmaya","çalışılan","bu yasa değişikliği ile, tecavüzcülerin"
"w","W-VC01A1B-4113-1505","üzerine nispeten sınırlı bir çalışmadır.","Çalışmamızın","sonuçları Türkiye genelini yansıtmakta sınırlı"
"w","W-OG03A1A-3307-1452","üzerindeki etkisini nasıl oluşturduğunu anlamaya","çalışalım.","Diğer bir ifadeyle, Brecht'in, yeni"
"w","W-GE39C4A-0195-1669","üzerinde çalıştıklarını, kendisinin de bu","çalışmalara","katılmasını istediğini, bu isteği kabul"
"s","S-ACABQq-0423-1302","üzerinde yoğunlaşan stres sebeplerini araştırdık.","Çalışma","koşullarını iyileştirmek için önce idarî"
"w","W-OC06A1B-3939-360","üzerinde hata vermiştir. Sonuç Yapılan","çalışmada","düzensiz ve düzenli dalga koşullarında"
"s","S-AEABUZ-0038-2345","Üzerinde durmuyoruz. Çünkü bu alanda","çalışanlar","aşağı yukarı özerklik ihtiyaçlarını bi"
"s","S-ADBBI^-0042-636","üzerinde ""oynamadığım"" fotoğraflarla geliştirdiğim ""Mevsimler""","çalışmasının","ikinci yahut üçüncü aşamasında Küba'da"
"s","S-ACABQq-0422-938","üzere toplanmış bulunan Avrupa Konvansiyonundaki","çalışmalarımız","da son aşamasına gelmiş bulunmaktadır."
"s","S-AEABPZ-0331-1325","üzere iade ettik. Böyle bir","çalışma","programı içerisinde Karaduvar'da 250 dönümlük"
"w","W-NI09C3A-1445-602","üyeydim. Bir grup arkadaş gecelerce","çalıştık.","TİP'in savunmasını hazırladık. Behice Hanım"
"s","S-ACABFZ-0049-1298","üyeliği ve Siyasal Bilgiler Fakültesi","Çalışma","Ekonomisi ve Endüstriyel İlişkiler Bölüm"
"w","W-DI09C2A-1054-46","Üyelerin tamamı gelmişti. Aday belirleme","çalışmaları","çok sürdü. Yılmaz Büyükerşen başkanlığındaki"
"w","W-KA16B4A-0121-1219","üstüne oturdu. Hiçbir şeye çarpmamaya","çalışarak","aşağıya indi. İskelede birkaç delikanlı"
"w","W-LI22C2A-0352-1672","üstüne gişeler, geçiş kulübeleri kurmaya","çalışanlarla","boğuştu. NE OLDU SONRA? Önce"
"w","W-MD39E1B-2928-1725","üstlenenlerin öğretmenlerle uyumlu bir şekilde","çalışabilmesine","bağlıdır. Bu nedenle öğretmenlere ölçme,"
"w","W-TD02A1B-4609-219","üstesinden gezme merakı ile gelmeye","çalışır.","Odasına kapanarak yazdığı öykülerde, yalnızlığı"
"s","S-ADBBI^-0326-1427","üste çıkmaya çalışan? Üste çıkmaya","çalışma","akılsızlığını yapan olmadı ama ne"
"s","S-ACAAQq-0424-1175","ürünü beyan ederek ülkeye sokmaya","çalışmakta","veya soktuktan sonra kendi antrepolarına"
"w","W-MF25D1B-2156-1877","ürünlerle hizmet vermek amacıyla başlatılan","çalışmaları","kapsamında Kalite Kontrol Laboratuvarları'nın ISO"
"s","S-ACAAPZ-0384-1881","ürünleri analiz ederek destek vermeye","çalışıyor.","Fakat bizim burdaki <B> onların"
"w","W-RA16B2A-0675-604","ürpertecek kadar dehşetliydi. Yakınlarını kurtarmaya","çalışanların","telaşı arasında, yaralılar çevreden yardım"
"w","W-ME03A2A-1792-329","üretimin örgütlenmesi konularında küresel ölçekte","çalışmaktadır.","Hukuk, muhasebe ve işletme danışmanlık"
"w","W-CF07A3A-1843-221","üretim etmenleri sağlamakta, faaliyet ve","çalışmaları","denetlemekte, son olarak da, riski"
"s","S-ACAAPZ-0028-1091","üretildi. Uluslararası havalanı inşaatının kamulaştırılma","çalışmalar","ve fizibilite çalışmaları başladı. Tarsus'un"
"w","W-EA16B2A-1145-856","ünlü hatiplerindendi. Milli Savaş'ta da","çalışmış,","sonra Simir Suikastı davasında asılmıştı."
"s","S-ADABI^-0162-246","üniverstede çalışıyorsunuz? Mecburen soruyorum, nerde","çalıştığınızı","biliyorum. <Gülerek> Tamam. Bi de"
"s","S-ACAAPZ-0032-232","Üniversitesiyle her zaman iç içe","çalıştık.","Çalışmaya da beraber devam edecez."
"w","W-UC29D1B-2436-797","Üniversitesi'nden bilişsel nörobilimci Dick Passingham","çalışmanın","orijinal Libet deneyi ile ilgili"
"w","W-II09C3A-1506-2389","Üniversitesi'nde teorik fizik profesörü olarak","çalışıyordum.","Ayrıca, Fen-Edebiyat Fakültesi'nin Dekanlığı görevini"
"s","S-ACABTZ-0336-865","Üniversitesi ziraat fakültesinde çalışıyor. <B>","çalışmalarına","nın devam ediyorsunuz. Evet. <B>"
"s","S-AEABUZ-0038-835","Üniversitesi var. Bunların akademisyenleri kendi","çalışmalarını","bi maddi değere dönüştürmek istemişler."
"s","S-BAABXj-0001-1800","Üniversitesi tercümanlığı bırakmış. Gelip burda","çalışıyor","çocuk. Hadi canım bıraktı mı?"
"s","S-ACAAPZ-0032-1854","Üniversitesi mensubu olmak Mersin Üniversitesinde","çalışıyor","olmak herkes için bir gurur"
"s","S-ADABAo-0311-1344","üniversitelerinde de bu alanda geniş","çalışma","var. Konservatuarlar var. Biz şarkıcılığıda"
"s","S-ACABTZ-0336-2367","ünitenin kapatılacağını 40 yıldan fazla","çalışamıyacağını","söylerken tam tersi oldu. Şimdi"
"w","W-FC06A1B-3598-2269","üniteli, sistem. (Havanın konveksiyonu ile","çalışır)","d) Çok üniteli veya tek"
"s","S-BEABXl-0008-461","Ünite... Özgür kulağım var ya","çalışmıyor.","Zarı patladı. Ne ya merak"
"s","S-ADABPZ-0113-980","ülkesi Türkiye den çözümler getirmeye","çalışmaları","fevkalade güzel bir başlangıç. O"
"s","S-BEABXp-0190-1193","ülkenizde mi, başka ülkede mi","çalışmak","isterdiniz? Ben kendi ülkemi de"
"w","W-VI39C3A-0869-1497","ülkenin çeşitli güvenlik birimlerinin uyumlu","çalışabilmesi","için bir şemsiye oluşturuyordu. Yapılacak"
"s","S-ACABFZ-0049-1408","ülkemizde sosyal devlet ve sosyal","çalışma","alanı açısından bilimsel çalışmalarıyla yakından"
"w","W-ND39E1B-3298-190","ülkelerin deneyimlerinin ışığı altında kendi","çalışmalarını","tekrar gözden geçirmek için eğitim"
"w","W-RE30D1B-2088-2402","ülkede toplanan veriler ile karşılaştırıldı.","Çalışma,","Iraklıların yüzde 80'inin, yabancıları komşu"
"w","W-IF10A1A-2079-163","ülkede istihdamdaki işçilerin ortalama günlük","çalışma","saatleri ve haftalık çalışma günlerinin"
"w","W-GF05A1B-4387-1765","ücretli, kısa süreli, niteliksiz işlerde","çalışıyorlar.","Bu tür işlerde hasta olmalan"
"s","S-BEABXg-0088-36","ücretli öğretmenlik ney bedavadan seni","çalıştırıyo.","Tatil günler sigor tatil zamanı"
"w","W-QF10A1A-1883-1226","ücret ödemek durumundadır. Benzer şekilde","çalışma","koşulları açısından çekici olmayan işyerlerinde"
"w","W-MF05A1B-4428-2485","ücret yapısı ortaya çıkmaktadır. Bu","çalışmada,","rasyonel bir ücret yapısının kurulması"
"w","W-IF10A1A-2079-1220","ücret ayarlamaları ile işçilere yüklemeye","çalıştıkları","görülmektedir. Ancak bu durumun seyri,"
"s","S-BEABXO-0006-1481","öğretyorlar hem para veryorlar. Ee","çalışma","saatleri nasıl bunun? Sabah 8"
"s","S-ADAB^Z-0370-647","öğretmenleri düzgün bir şekilde emm","çalışmasını","emm düzgün şartlarda çalışmasını istiyoruz"
"s","S-AEABI^-0330-370","öğretmenler atanıyordu. Geldi 1 yıl","çalıştı.","Anneme gitti dedi ki, ben"
"w","W-EE09C3A-0597-860","öğretisi gibi konularda araştırmalar yapılır.","Çalışmalar","resmi oturumlarda tartışmalı konuşmalarla kardeşlere"
"s","S-ADABPZ-0373-862","Öğretim elemanlarının denetiminde yaptıkları bu","çalışmalarında","öğrencilerimiz üniversitenin temel işlevinden olan"
"w","W-II09C3A-1506-644","öğretim döneminin yaz aylarına sarkmasının","çalışma","verimini düşürdüğünü, bu sıcaklarda yapılacak"
"w","W-SD02A1B-4593-2005","Öğretici değerlendirmelerine bağlı olarak, bu","çalışmada,","görüntülü konferans uygulamalarında öğrenen-öğretici etkileşiminin"
"w","W-GA16B4A-0048-1621","öğrenmek, bilmek için daha çok","çalışması","gerektiğine ben de katılıyorum."" Ama"
"w","W-UD36E1B-2863-1086","öğrenimde yüzde 2.4'e kadar gerilemektedir.","Çalışma","hakkının kullanımı yönünden engellilerin durumunu"
"w","W-MD05A0A-0280-3","öğrenim (genel ve mesleki-teknik) ve","çalışma","olanağı bulamayan bu gençler başlıca"
"w","W-KE39C4A-0274-685","öğrendim. 1968, İstanbul doğumlu. Hem","çalıştı","hem Rum ilkokulunu bitirdi, çeşitli"
"s","S-ADBBI^-0326-1656","öğrendim, sizin yaptığınız şeyleri yapmaya","çalışıyorum""","derdi. Bantı bende duruyor. Sonra"
"s","S-ADAB^Z-0370-2263","öğrencisiyim. emm dolayısıyla emm hastanelerde","çalışıcaz","mezun olduğumuzda dört yıllık eğitimimizi"
"s","S-ACABTZ-0336-1782","öğrencisi. Ve Kaos teorisi üzerine","çalışıyor.","Emme bu emm konferansta da"
"w","W-PD39C4A-1191-1216","öğrencilerin arkadaş ortamında müzakere yöntemiyle","çalışması","başarı getirebilir. Çünkü işittiklerini daha"
"w","W-MD02A1B-4503-553","öğrencileri dinleme alışkınlığı kazandırmaya yönelik","çalışma","yapıp yapmadığına ilişkin posta anketi"
"s","S-ACAAQq-0419-1128","öğrenci bursu verilmesi ve benzeri","çalışmalar","için 2,7 trilyon lira destek"
"w","W-NI37C3A-1446-1199","öğeleri içeren ölüm birikim etiğinin,","çalışmanın,","kârın öne çıktığı bir ortamda"
"s","S-ACABTZ-0336-1316","özetlemeye çalışacam. Öncelikle sera etkisinin","çalışma","prensibinden bahsetmek istiyorum. Emme yer"
"w","W-TD39C0A-0273-1958","özerklik alanını sürekli olarak genişletmeye","çalıştı.","Bütün sorunlarına karşın orta derecede"
"w","W-IC06A1A-2005-1777","özelliğini kaybetmektedir. Sığır gübresiyle yapılan","çalışmalarda","fermentasyon sıcaklığının azalması CO2 oranında"
"s","S-ADABPZ-0134-2485","özellikli etnik kimlik kavramını değerlendirmeye","çalışacağım.","Son bölümde, değerlendirme bölümünde de"
"w","W-DF07E2C-2662-2159","özelliklerini dikkate alarak kendilerine uydurmaya","çalışmaktadırlar.","Bu ülkelerin dünya GSYİH'ndaki payları"
"w","W-FC06A3A-1058-1802","özellikleri, yakma teknikleri üzerinde yapılan","çalışmalar,","hava kirliliği ile savaşımda temel"
"w","W-GC06A1B-3647-2029","özellikler teorisine dayalı yetenek kestirme","çalışmalarının","böyle bir problemden doğduğu söylenebilir."
"w","W-EA16B4A-0489-696","Özellikle Salim Bey, dursuz duraksız","çalışıyordu.","Günlük gazetelere, haftalık dergilere, bilimsel"
"w","W-ME30D1B-2115-333","özellikle Kongre'de Ankara'nın çıkarları doğrultusunda","çalışmalarda","bulunacak. Lobi grubu, ABD Temsilciler"
"w","W-LG03A1B-2519-1834","özellikle kadın figürleri zengin ailelerdeki","çalışmayan","kadınları yansıtmaktadır. Kampen'in bu çalışmada"
"w","W-IF18E1C-4145-1285","özelleştirme programlarına ilişkin yasal düzenleme","çalışmaları","halen devam etmektedir. Amaçlar, İlkeler"
"s","S-ACABQq-0426-1443","özelleştirilen kuruluştan tazminatlarını almışlar, tekrar","çalışma","ihtiyacını duymamışlar özelleştirilen kuruluşta bu"
"s","S-ACABPA-0434-928","Özel Uyum Komisyonu daha önceki","çalışmalarımıza","da çok yakın alaka gösterdi,"
"s","S-ADABAo-0312-1341","özel tatiller ayırarak böyle bir","çalışma","takvimi oluşturarak ve onay almaları"
"w","W-TI41C2A-1343-508","ÖZEL TARİHLER YILBAŞI ÖNERİLERİ- Hem","çalışabilir,","hem dinlenebilirsiniz. 2007'ye yalnız başınıza"
"w","W-VI19E1A-4055-1255","özel olmak üzere ikişer okulda","çalışıyor","ve böylece eve dört maaş"
"s","S-ADAB^Z-0370-21","özel hastanelerin güzel bir çalışma","çalıştırma","yaptıklarını düşünmüyorum. Düşünmüyorsun başka eller"
"s","S-ADAB^Z-0370-1485","özel hastanelerde çok cüzzi miktarda","çalışma","sağlanıyor. Fakat ben bizim üniversitemizde"
"w","W-OD39C2A-1194-2094","öylesine ağır ağır, adeta bitirmemeye","çalışarak","içer ki, içme mi koklama"
"s","S-ACABQq-0426-2348","öyle söylüyor. ORÜS'te çalışanlar, Bolu'da","çalışanlar.","Yok mu Bolu milletvekili burada?"
"s","S-ACABQq-0423-1570","öyle olur. Biz, bunun için","çalışıyoruz.","Başkalarının tahmininin aksine, biz, AKP'li"
"w","W-HA16B2A-1440-2031","öyle kötü olur ki..."" Doğrulmaya","çalıştı.","""ayaklarım tutmuyor, karnımla toprak arasında"
"s","S-BEABXg-0070-449","öyle gece 3'e 4'e kadar","çalışmıyormuş.","Of! ya. Ya var ya"
"s","S-ADABPZ-0135-391","Öyle bir bilgi ortaya koymaya","çalıştı.","Bu bilgi ne mutlakçılıktır bana"
"s","S-BEABXW-0173-1969","öyle bi otelde... Dilşat falan","çalışıyo","İstanbul'da sende bulabilirsin ama torpilinde"
"w","W-CH42A3A-1378-2206","öykülerdeki boşlukları, Tevrat'a başvurarak doldurmaya","çalışmışlardır.","Tevrat'ın kaynağı da ""söylenceler"" (efsaneler)."
"w","W-OI31D1B-2328-2122","ötürü aldıklarını yinelerken, ""Ancak bu","çalışmayacağımız","anlamına gelmez. Bazıları bu konuyu"
"w","W-QD37C2A-0506-1470","öte, verimli ders çalışabilme ve","çalıştığını","öğrenebilme için bir gerekliliktir. Başka"
"s","S-AEABUZ-0021-2096","öte, biz sesimizle başkalarını etkilemeye","çalışırken,","onu nasıl daha etkin hale"
"w","W-KE05A1B-3625-1689","örüntüler yaklaşımından hareketle betimlenmeye çalışılacaktır.","Çalışmada","izlenecek yöntem kısaca şu şekilde"
"w","W-QE37C2A-1436-2495","örtmeye çalıştıkları pisliklerini şöyle kapamaya","çalıştılar","A. ""Cenab-ı Rabbul Alemin kafir"
"s","S-ACAAQq-0424-1869","örnekleri gösterip, kendilerini haklı çıkarmaya","çalışıyor","ve suç işlemekte bir sakınca"
"w","W-UH03A1B-3159-1209","örnekleme yönteminin uygulandığı pilot bir","çalışmadır.","Bu araştırmanın kapsamını tekstil sektöründe"
"w","W-CE04A1B-3404-1876","örgütler ve programlar çerçevesinde yürütülen","çalışmalar,","çevre kirliliği ölçütlerini ve ölçüt"
"s","S-ACABTZ-0336-1062","örgüt müthiş hakikaten çok güzel","çalışmalar","yapıyor. Bunun da Türkiye ayağını"
"w","W-ME02A2A-2615-1837","önüne çıkan bütün engelleri yıkmaya","çalışması,","insandaki kuramsal ve eylemsel duyarlığın"
"s","S-ACAAQq-0424-1107","önüne geçmek için daha ciddî","çalışmalar,","daha kapsamlı çalışmalar yapmamız gerekiyor."
"w","W-DA16B4A-0288-1111","önünde, günün son ışıklarından yararlanmaya","çalışarak","başını dikişine eğmiş söylediğin o"
"s","S-ACABQq-0421-2473","önümüzdeki bütçe imkânları çerçevesinde artırmaya","çalışacağız","ve bu konuya mümkün olduğu"
"w","W-MB04A3A-1261-1235","önlemler zamanında alınabilir; yangın söndürme","çalışmalarının","etkenlik düzeyi artırılabilir mi? Ek"
"w","W-TF10A3A-1901-619","önleme ve yönetiminin iyileşmesiyle ilgili","çalışmalara","kaynaklık etmiştir. Uluslararası finansal kuruluşların"
"w","W-JE05A1B-3581-1904","önerisi de üzerinde ciddi bir","çalışma","yapılmadan ortaya atılmış izlenimini veriyor."
"w","W-LE02A1B-3698-517","öneriler geliştirilmiştir (Uçak 1997). Yapılan","çalışmanın","büyük bir bölümünü sosyal ve"
"w","W-RI09C2A-0538-1935","önerdi. Orta hole masalar yerleştirildi,","çalışıyoruz.","Bir akşam İstanbul yönünde, ufukta"
