"Register","Text","Left","-5;5","Right"
"w","W-QA16B1A-1731-538","şiş, morumsu siyah. Tek kelime","konuşmadan","salona geçtik. Sema üçlü kanepeye"
"s","S-BEABXw-0353-1085","şiye. Öyle şey de konuşulmaz,","konuşmaya","gelmez. 3.gatın görevlisi diyor ki"
"s","S-BEABXO-0093-605","Şirin babayı da ben konuşturuyorum.","Konuştur.","O zaman sen kouştur. Sen"
"s","S-ADABIA-0264-530","şimdiye kadar, bu yaşadığınız ilişkiler","konuşuldu","aslında biraz da, ee basında."
"s","S-BEABXu-0442-791","şimdiden teşekkür ederim. <gülme> Aradığında","konuştuğumuz","zaman muhabbetlerde bi şey olmadan"
"w","W-SI37E1B-3061-636","şimdi. Lola+Bilidikid'in Türkiye'de yeterince tartışılmadığını,","konuşulmadığını","düşünüyorum. Sinema çevresi ve eşcinsel"
"s","S-BEABXO-0122-716","Şimdi, o gün artık burada","konuştuk.","Dedi biz şimdi gideriz, elimizde"
"s","S-ACABQq-0425-1122","şimdi, AK Partinin icraatları hakkında","konuşmasını,","ben, ibretle izliyorum, siyasî vefaya"
"s","S-BEABXA-0129-362","şimdi öğrendim tabi. <gülme> Makedonca","konuşurlarmış","meğerse. Peki şey aaa Sofasos"
"w","W-HA16B2A-1293-1879","şimdi tam bir doktor gibi","konuşuyordu.","Hemşire kepini düzeltti, ""evet"" dedi."
"s","S-BEABXu-0435-273","şimdi okuldan çıkınca ben telefonda","konuşuyodum.","Arayı verdin mi diye sordum"
"w","W-DA16B2A-1719-265","şimdi ne yapmacık... O tatlı","konuşması","şimdi ne denli sahtecilik! Gerçek"
"s","S-ADABAo-0310-699","Şimdi iç pazara yönelik olarak","konuştuk","ama dış pazarlarada yönelik bir"
"w","W-TI19E1A-4015-1368","Şimdi hangi ayakkabıları giyiyorsunuz? Ayakkabınız","konuşabilseydi","size ne söylerdi? Aşağıdaki kağıtları"
"s","S-BEABXw-0353-419","şimdi gözü sürekli böyle ederdi","konuşurken.","Şimdi adam da onu kendine"
"s","S-AAAAFZ-0383-1270","Şimdi burada iki tanesi üzerinde","konuşmamın","bu ikinci bölümünde duracam; çünkü"
"s","S-BEABXu-0442-214","Şimdi bunları yapacak mısınız? Böyle","konuşuyor.","Kim? Elimde kalcak matematikci. Bizim"
"s","S-ADABPZ-0134-1476","Şimdi ben ee önce ee","konuşmaktan","da keyif duydum, çünkü biraz"
"s","S-ADABPZ-0134-184","Şimdi <öksürme> öyleyse tekilciler yine","konuşuyor","ne diyorlar; evrenselin ayrıca şu"
"s","S-BEABXO-0376-15","şikayet etmiş. Ben bunla telefonla","konuşuyum.","Geldi asta bakıcı dışarıda. Aldı"
"w","W-TI44F1D-5109-1667","Şiir yazar ve okurum. Etkili","konuşma","tarzım vardır. Giyinmeyi bilir ve"
"w","W-TI27D1B-2466-219","şiddet. Zaman zaman internet kafelerdeki","konuşmaları","dinlediğini anlatan Öktem, çocukların birbirlerine"
"s","S-BEABXO-0074-137","şeymiş daha dindarmış. Hıı. Çok","konuşuyormuş.","Yaa. Oğlan çok konuşuyormuş. Hatice"
"w","W-QA16B3A-0790-40","şeylerin ister istemez yittiğini anımsatırdı.","Konuşmaların","tam ortasında Gül'ün iyice açığa"
"s","S-BEABXO-0075-852","Şeyleri yorumcuları da bu şekilde","konuştu.","Zaten bugüne kadar birader hiç"
"w","W-VI44F1D-5082-1303","şeyler. Bu arada bu kadar","konuştuk,","bu çıkış ivmesini koruyabilen dergiler"
"s","S-ADBBAo-0443-543","şeyler özellikle beni rahatsız ediyor.","Konuşulan","kelimelerin bir çoğu hep yanlış"
"w","W-RA16B2A-0441-355","şeyler işte, hanımefendiciğim, dedi. Annesi","konuşurken,","kızın, içini çekip başını arkaya"
"w","W-TA16B0A-0145-648","şeyim yok. Kitaplardan alıntı yaparak","konuşmam","bundan. Birileri bir şeyler söyleyebilmişler."
"s","S-BEABXO-0325-277","şeyi kesti. Ama biz Nasia'yla","konuşuyoduk.","Yani hani ben, o bana"
"s","S-ADABPZ-0134-766","şeyi kendi akıl süzgeçlerinden demin","konuştuğunuz","anlamda ama akıl süzgeç süzgeçlerinden"
"s","S-BEABXO-0269-26","şeyi diyolar. Ne diyolar? ""Sen","konuşuyosun,","sen konuşuyosun."" Çok şaşırıyolar yani"
"w","W-SD39C3A-0826-656","Şeyh"" diye başlayan entellektüel seviyedeki","konuşmaları,","Şehzade'yi tatmin etmekte ve Gaftır"
"w","W-UI19E1A-4024-1611","şeyden evvel ve mutlaka Türkçe","konuşmalıdır.","Türkçe konuşmayan bir insan, Türk"
"s","S-BEABXs-0130-140","Şeyde şeyde binaltıyüzlü yıllarda böyle","konuşuyorlarmış.","Günaydın demiyorlarmış ey güneşin doğmuş"
"s","S-BEABXO-0319-256","şeyde sinir oluyorum aynı anda","konuşuyolar,","mesela 4 kişiydik ya biz"
"s","S-BEABXO-0441-1293","şey. O yüzden insanın büyük","konuşmaması","lazım. Bence de. Ve bunu"
"s","S-ADABPZ-0119-1244","şey yoktur. O kadar emm","konuşmamız","esnasında emm bana dedi ki"
"w","W-CA16B3A-0735-1102","şey yoktu ortalıkta... Seyfi hep","konuşuyor,","bir şeyler anlatıyordu. Fakat bunun"
"s","S-BEABX\-0065-285","Şey yapıyoruz. Güzel güzel konuşuyo.","Konuşuyo","güzel güzel konuşuyo. 2 sene"
"s","S-BEABXO-0128-1708","şey yaparsın bende söylerim. Biraz","konuşmak","istiyoruz hocayla diye. O seni"
"s","S-AEABUZ-0021-405","şey var. Veya bi kürsüde","konuşurken,","insanlar kürsü karşısında daha rahattırlar."
"w","W-KA16B4A-0712-2197","şey söylüyordu. Büyük adam ciddiyetiyle","konuşuyordu","""Üç ay sonra sana iki"
"s","S-BEABXO-0075-1715","şey söyliyim mi? Yani açık","konuşmak","gerekirse yani KPSS kursları artık"
"s","S-BEABXO-0319-1562","şey sorcam. Şimdi biz bu","konuşma","esnasında gülüyoruz falan ya. Onları"
"s","S-AAABXN-0004-613","Şey o vokal varya. Hmm","konuştun","mu? Yok ben otobüsteydim. Zaten"
"w","W-VD05A0A-2036-913","şey hakkıyla hukukuyla değil. Kars'ta","konuştuğumuz,","okur-yazar olmayan altmış beş yaşındaki"
"w","W-DA16B2A-0032-2038","şey değildi. Mösyö Jacob'un maksadı,","konuşulmayacak","bir konuyu açarak kalbimi kazanmak,"
"s","S-BEABXO-0348-168","Şey de çok güzeldi, horse'la","konuşuyordu","herkes dalga geçmişti. <gülerek> Hıı,"
"w","W-HA16B4A-0016-342","şey bulurduk birbirimize anlatacak. Konuşur,","konuşurduk.","Şimdiyse susuyorduk. Sanırım sözlere ihtiyaç"
"s","S-ADABAo-0355-315","şey ayrıdır yani işte bakanlar","konuşuyo,","bi takım şeyleri yapıyolar zorluyolar"
"w","W-VA14B1A-3373-645","ŞEREF İndir şu bıçağı da","konuşalım.","BİR ADAM (Kararlı, hiddetli) Altınlar!.."
"w","W-KA16B2A-0056-60","Şeküre ile Şevket fısıldaşarak birşeyler","konuşmaya","başlamışlardı ki, ""Şşşşt,"" diye telaşla"
"w","W-RD30D1B-2203-859","şeklindeki sözlerinin anımsatılması üzerine, şöyle","konuştu","""AKP'liler de yolsuzluk yapabilir"" ""Başbakan"
"w","W-UE39C2A-1408-1112","şeklinde konuştu. The Observer'e de","konuşan","MHP İstanbul İl Başkan Yardımcısı"
"w","W-SD36C3A-0070-1415","şekeri, ne arabın yüzü... Bu","konuşmaları","şaka sanıyorsanız yanılırsınız. Devlet Baba'nın"
"s","S-ADABAo-0355-1952","şeker gibiydi 61 Anayasası. 50'lerde","konuşabilir","miydin? Adamı içeri atarlar. Bugün"
"w","W-KE39E1B-3300-391","Şehrin müzik tiyatrosunda düzenlenen programda","konuşma","yapan cami imamı Ferid Mengaliyev"
"w","W-JI09C4A-1294-1041","Şefik konuşuyor. Gittim yanına oturdum.","Konuşması","bitti. Şefik bir telefon... -Al..."
"s","S-ADABPZ-0112-1608","Şaşılık, görme kusuru işitme ve","konuşma","kusurları yutma bozuklukları ve sara"
"w","W-EA16B2A-1563-21","şaşkınlık de kendisine bakarken o","konuşmasını","sürdürdü ""Özellikle beşinci sınıflar, birinci"
"w","W-NF25D1B-2157-2185","şartları halkı mutfağa çekti"" diye","konuştu.","Arsan, talep artışına paralel gıda"
"w","W-NF10E1B-3062-1360","şartlar altında 10 saate kadar","konuşma,","230 saate kadar kullanım süresine"
"w","W-FA16B3A-0080-2158","şans olduğunu ileri sürüyor. Bunları","konuştuklarını","açık seçik bilmiyorum, ama kesinlikle"
"w","W-FE05A1A-2608-155","şahıs, onların arasındaki birliği görünce,","konuşmasını","eski kin ve düşmanlık günlerine"
"s","S-ACABQq-0422-1306","şahsım adına söz almış bulunuyorum;","konuşmama","başlamadan önce hepinizi saygıyla selamlıyorum."
"s","S-AEABTZ-0040-1067","ıı mühendislik etiği içersinde sür","konuşmaya","devam edeceğiz. Elektrik mühendisleri odası"
"s","S-AEABTZ-0040-1286","ıı hatırlattığı. Ben ıı sanırım","konuşmamda","o ilan tarihini 1976 olarak"
"w","W-EA16B2A-1563-2064","ılımıştı. ""İşte böyle,"" diye yeniden","konuşmaya","başladı Abuzer, ""tıpkı anlattığım gibi,"
"w","W-UE36E1B-3356-692","üçüncü bir ülkeye gönderilmesine yönelik","konuşulan","proje tartışılabilir. Ara kadroların veya"
"w","W-OI22C1A-0665-2165","üç kız kardeşle sürekli bağırarak","konuştuğu","ve aradan geçen yıllara rağmen,"
"s","S-BEABXW-0173-704","üç gün vardı işte aradı","konuştuk","ben onların otelde... <B> Arkadaşlar"
"w","W-TA16B1A-0919-1551","üç gün sonrasına denk geldi.","Konuşmayan","Adam anahtar şakırtıları ve hıçkırıklar"
"w","W-TG09C2A-1174-73","Üç dili ana dili gibi","konuşuyordu.","Babamın da iyi bir eğitim"
"w","W-EG03C2A-1729-1842","üç bölüm ayırt eder Göstergelerle","konuşan","bireyler arasındaki ilişkiyi inceleyen edimsel"
"w","W-HI09C4A-0481-442","üzüldüyse de fazla etkilenmedi. Habire","konuşup","gülüşüyorduk, ama ben bir türlü"
"w","W-SA16B1A-0671-448","üzmekten hoşlanmıyordu. İçimden geldiği gibi","konuşursam","kızmaz mısın, dedi. Garip, yüksek"
"w","W-VA14B1A-1601-1378","üzgündür. Eski Kral ve Soytarı","konuşurlar.","SOYTARI Ben üç gün aç"
"w","W-SA16B2A-1070-2466","üzerine söz veririm"" demelerinin inandırıcılığını","konuşup","tartışarak açılış töreninden dönerlerken, her"
"s","S-ADABPZ-0135-1704","üzerine nötr tarafsız bir noktadan","konuşmak","mümkün değildir. Ahlaklar üzerine yine"
"w","W-VD02A4A-2691-2225","üzerine inkılâp yemini edip, yaptığı","konuşmada","""...unutmayınız ki burada birbirimize verdiğimiz"
"s","S-ADBBI^-0326-521","üzerinde. O konu da herkesle","konuşulmaması","gereken, çok özel bir konu."
"w","W-UE39C4A-0903-753","üzerinde duruldu. Yeterlilik önergesi ile","konuşmaların","engellenmesinin demokratik olmayacağına karar verildi"
"w","W-DA16B3A-0791-222","üzere idi, Özdemir sinyal verip","konuşmağa","başladı Dikkat, Dikkat İKS altı"
"w","W-OE09C2A-1417-1876","üzere dışkapı kapanacak, ağlamalar ve","konuşmalar","ufalacaktı. Asım Ağa içeri geçti"
"w","W-NF25D1B-2757-2125","üzere 600 işadamı katıldı. Derviş,","konuşmasında","mevcut haliyle iş güvencesi yasa"
"s","S-AEABTZ-0040-1196","üz özür dilerim. Sayın başkan","konuşmanızda","bahsettiğiniz Ukrayna'daki o ıı 125.000"
"w","W-KE09C4A-0992-1821","üyeleri kentte de çoğunlukta. Soranca","konuşmalarına","rağmen PDK'nin denetiminde. Fakat PKK'nin"
"w","W-PA16B2A-3301-1961","üstelik. Tam istediğim gibi. Rahatça","konuşabilir,","açılabilirim ona. Güzel. Gelelim buraya."
"w","W-JA16B4A-0875-854","üstelik kaç gündür de kimseyle","konuşmadın;","neden hâlâ huzursuzsun? Alt kata"
"w","W-PA16B4A-1475-537","Üseyd şu cevabı verdi, ""Gittim,","konuştum","onlarla. Vallahi, zararsız adamlar. Kendilerine"
"w","W-DA16B2A-0639-1147","üniversitede okuyorum, derslerim var."" ""Dolaysız","konuşuyorsun""","demişti Metin, ""hoşuma gitti."" Gülümsemişti"
"w","W-PI42E1B-2938-376","Ümmü Ri'le el-Kuşeyri, Efendimiz ile","konuşmuştu","da dünyâlara değişilmeyecek nasihatler almıştı."
"s","S-ACABQq-0429-1925","ülkenin özgür parlamentosunda özgürce konuşacaksam,","konuşacağım.","Söylediklerim, Türkiye Büyük Millet Meclisinin"
"w","W-SE30D1B-2100-554","ülkenin en güvensiz yeri"" diye","konuştu.","Almanya'da bir Türk rahibi bıçakladı!"
"w","W-CI22C3A-1079-1968","Ülkede en çok üç dil","konuşuluyor","Almanca (%65), Fransızca (%18), İtalyanca"
"w","W-OE30D1B-2105-1814","ülke olduğunu kaydetti. Erdoğan, şöyle","konuştu","""Bu konuda kararlı bir yönetim"
"w","W-HA16B3A-1935-2330","öğretmenim, n'olur Rıfat'ı affedin, bizimle","konuşun""","diyoruz. Öğretmenimiz ""Yooo, ben size"
"w","W-ND39E1B-3298-199","Öğretmen Okulu'nu ziyareti sırasında yaptığı","konuşmada,","öğretmenlik mesleğinin önemini şöyle vurgulamıştır"
"w","W-TA14B1A-1589-2305","Öğretmen hariç diğerleri koro halinde","konuşur)","Koro Elveda öğretmenim, Güneşim kılavuzum."
"w","W-FA16B2A-0578-255","öğretirim neler, ühüüü bendeki insan","konuşturma","yöntemleri... Bülbül ederim insanı iki"
"s","S-ADABPZ-0135-1574","öğretim üyeleri aslında <B> buradaki","konuşma","sırasına göre Arslan Topalkaya önce"
"w","W-VI39C1A-2642-2155","öğrenmeli, hastane koridorlarında yüksek sesle","konuşmamalı,","etrafı rahatsız edici hareketlerden uzak"
"s","S-ADABPZ-0112-1599","Öğrenme güçlükleri olabilir. Dil becerisinde","konuşma","gelişiminde emm yetersizlik olabilir. Yaşından"
"s","S-BEABX\-0065-301","Öğrendi mi konuşmayı? Hıı öğrendi,","konuşuyo.","Şey yapıyoruz. Güzel güzel konuşuyo."
"s","S-ADABPZ-0134-386","öğrencisiyim. Pedere, buyrun. Ulu Hoca","konuşurken","onu dinlerken tabi söylediklerini tam"
"w","W-VI39C3A-0869-170","öğrencilerin bir kısmını yanına çağırıp","konuştu.","Pek çoğu akademiye sonradan girmişti,"
"s","S-BEABXB-0003-698","öğlen dört falandı. Hıı Face'de","konuştuk","zaten diyo emm... şey Burgerking'e"
"w","W-HA16B2A-0792-1022","Öööle toplanmışlar üniversiteye; sen mikrofona","konuşuyosun...","Yazık lan sana! Zavallı Kenar..."
"s","S-ADABPZ-0135-1310","özünden özgür. Şunu hemen belirtim.","Konuşmam","da hep tabi özgürlükle de"
"w","W-UA16B2A-1248-994","özlüyordu. Osman, bir daha Mustafa'yla","konuşmamaya,","onunla birlikte olmamaya kendi kendine"
"s","S-BEABXO-0325-825","Özlem bi konuştu <gülerek> tam","konuştu.","<gülme> Bizim oda arkadaş benim"
"s","S-ADABPZ-0134-1578","özgürlükler, benimde Musa Bey'in de","konuşma","da daha çok bu geçiyo,"
"s","S-BEABXO-0436-1998","özgür anne gazandım didi ya","gonuşamadı","özgür öle diyince ben ağladım"
"w","W-UI31D1B-2433-1781","Özgener seçildi. Özgener, delegelere teşekkür","konuşmasında,","""Türk futboluna güven ve adaleti"
"w","W-GI09C4A-0583-2284","özetle kendimizi tanıttık, stüdyoyu anlattık.","Konuşuyorduk","ama, Altemur Kılıç'ın gitmesinden sonra"
"w","W-SD02A2A-1391-185","özendirilmeli, rahatça ve olduğu gibi","konuşmaları","sağlanmalı, yanlışlar ve kusurlar üzerinde"
"w","W-LI27D1B-2828-581","özelliklerini şöyle sıraladı ""Kendinden büyüklerle","konuşmayı","sever, onlarla; ekonomik, politik, sosyal,"
"w","W-OI41C4A-1312-1077","Özellikleri Cimrilik, fazla iş yapmak,","konuşmak,","karamsarlık, fazla meraklılık. Burcun Uğurları"
"s","S-BEABXp-0156-381","özellikle de kanser hastalarıyla emm","konuşurken","dilin hangi fonksiyonunu... Doktoru nerden"
"s","S-ADABAo-0311-1909","özel yetenek sınavı koşulları, bunları","konuşacağız.","Kiminle konuşucaz? Haliç Üniversitesi konservatuar"
"s","S-ADABPZ-0356-1378","Özcebe hocamıza teşekkür ediyoruz. Şimdi","konuşmalarını","yapmak üzere Mersin Üniversitesi Tıp"
"s","S-AEABUZ-0021-209","Özcan Deniz'i de aynı kişi","konuşuyor.","Çünkü Özcan Deniz kendini konuşamaz."
"s","S-ACABQq-0423-1433","Öymen dikkat etmediler veyahut da","konuşmaları","sırasında tam takip edememiş olabilirler."
"w","W-KA16B2A-0056-243","öylesine anladık ki, ikimiz de","konuşmak","istedik. ""Sabah kalktığımızda zavallı babacığımın"
"w","W-HA16B2A-1938-1804","öyle. Yandaki kuyrukta bir adam","konuşuyor.","""Bu işi belediye yapmayacak, şirket"
"s","S-BEABXw-0353-514","öyle şiye. Öyle şey de","konuşulmaz,","konuşmaya gelmez. 3.gatın görevlisi diyor"
"s","S-BEABXO-0071-1064","öyle yapıyossun falan der yumuşak","konuşmaya","başlar. Niye solladın geçiyon der"
"s","S-ADBBI^-0042-1725","öyle olsun, tabii fazla iddialı","konuşmak","mümkün değil... Ancak Amerika'da da,"
"w","W-LE39E1B-2840-1446","öyle Gülhane Parkı'nda değil"" diye","konuşuyor.","İddialı bir program Babacan henüz"
"s","S-BEABXO-0393-1978","Öyle böyle derken gizli <B>","gonuşurken","diyor vallaa ben seni istiyom"
"w","W-RE30D1B-2088-701","öyle bir niyetim yok"" diye","konuştu.","Linden, Meclis'e hitap etti Meclis"
"s","S-ADABIA-0265-1821","örnek verelim, işimiz o, onu","konuşalım.","Sektör çok kuvvetli, ee ihracat"
"w","W-MA16B1A-0128-1917","örgü örüyor, arada bir de","konuşuyordu","kendi kendine. Ancak bu şekilde"
"s","S-ACABQq-0429-513","önünü boşaltsınlar. Sayın Başkan, böyle,","konuşulmaz","ki. Efendim konuşuyor. Efendim iki"
"w","W-OA16B1A-1221-1265","önüne çekmiş, hem kendi kendine","konuşuyor,","hem de önündeki kâğıda alelacele"
"w","W-JA16B4A-0854-2282","önüne gidip Zuhal yenge ile","konuşacağım.","Seninle görüşmesi için gün alacağım."
"w","W-MG37C3A-0024-2255","önümüze çıkıyor. Çok yazdı, çok","konuşuyor","diyenlerimiz acaba işitmekten yanalar mı?"
"w","W-SE30D1B-2089-970","önlemleri altında geldiği alanda yaptığı","konuşmada,","""Güvenlik gerekçesiyle benim buraya gelmemi"
"s","S-ACAAPZ-0327-1273","önerisi sunarak Mustafa Bey'in benim","konuşmamı","engelleme gayretlerini boşa çıkarabilirdim. <Gülme>"
"s","S-ACABQq-0429-1637","önergesinin oylamasını yapmak. Sayın Başkan,","konuşma","olanağının kalmadığını görüyorum. Kanun tasarı"
"w","W-CG09C5A-0218-1780","önemli olan halkın kendi arasında","konuştuğu","dildir. Aydınların ona yabancı kalmaması"
"s","S-ADAABo-0367-331","önemli mi? İbn-i Haldun'u niye","konuşuruz?","Bugün hocam bunu niye gündeme"
"s","S-ADABCo-0223-593","önemli başarılar elde ettik. <B>","konuşturulması","gibi. Tabi şimdi bu emm"
"s","S-AEABUZ-0021-1624","önemi nedir? Bi de kullanacağımız","konuşma","tarzı ses diksiyon neden önemlidir?"
"s","S-ACABTZ-0336-1934","önem veriyorum. Böylece daha serbest","konuşabiliyoruz.","Yani kamu görevlisinin kısıtları altından"
"s","S-ADABAo-0355-500","öncü sınıfı falan ondan sonra","konuşulur,","böle hiçbi şey yok ortada."
"w","W-OE30D1B-2105-896","öncesi, televizyondan yayınlanan bir video","konuşmasıyla","tüm ülkeye seslenen ABD Dışişleri"
"w","W-LA16B2A-0009-439","öncesi ""Edebiyat"" konulu çok kapsamlı","konuşmuşlardı","bu odada... Bugün ne yapsa,"
"w","W-TI12F1D-4852-2405","öncelikli konular vardı ki kimseyle","konuşmak","istemiyorum. Okula başlamadan önce okumayı"
"s","S-ADAB]o-0110-1888","önceki... Evet Yani bu, bunu","konuşacaksak","aslında niye muhalif hareketler bu"
"s","S-ACABQq-0422-663","önceki konuşmamda süremi de aşarak","konuştum;","dolayısıyla, yeni bir talebimiz söz"
"s","S-AEABTZ-0040-56","önceden çalışıyor biz bunları yeni","konuşuyoruz","ama 1997'de bu raporun benzerini"
"w","W-RE39C2A-0358-1947","önceden bildiği hep yazılır ve","konuşulurdu.","O gün maçta bir sporcu"
"w","W-MF25D1B-2788-1538","önce Türkiye'de gerçekleştirilen otomotiv kongresinde","konuşan","uluslararası bir danışmanlık şirketinin temsilcisi"
"s","S-BEABXw-0403-1159","Önce sesimi çıkarmadım. Hatta benle","konuşmasın","diye kulaklığı falan taktım. Gidiyoruz"
"s","S-AEABTZ-0040-400","önce hazır ee enerji bakanımız","konuşurken","ben de misafir olarak bir"
"s","S-ADABPZ-0134-463","Önce bunu sormak istiyorum. Bunu","konuşunca","kavramlar boşalıyor mu? Hayır o"
"w","W-CA16B2A-0159-2042","ön tarafında kocasını göremeyince, parti","konuşmaları","için çekilen perdeyi kaldırdı. Gördüğü"
"w","W-PE30D1B-2106-474","ön saflarında yer almalıyız"" diye","konuştu.","Basın toplantısı sırasında Çehregani ve"
"w","W-PA14B1A-1625-1455","ÖMER- Yılan mı? Yılanla mı","konuşacaksın?","MASİMO- Benim bir uzaylı olduğumu"
"s","S-BEABXO-0436-1996","ölsem yüzüne bakmam yapma diyom","gonuşma","diyom. Zeliya hak ediyo. Niye"
"s","S-BEABXO-0436-1963","öle tamam şurda arkalı önlü","gonuşuyoruz","gidip o laf sana anlatılır"
"w","W-JH42C0A-0337-2130","öldürür. Büyük bir sevinçle şöyle","konuşur","""Eşek çene kemiğiyle bir yığın,"
"w","W-UE36E1B-3357-1548","öldüren, bunu defalarca düşünen insanlarla","konuştum,","olayların seyrinin nereye doğru yönlendiğini"
"w","W-RG41C3A-1164-44","ödülü kazandırdı. Eğri oturalım doğru","konuşalım;","o bu ödülü çoktan hak"
"w","W-SG37E1B-2935-20","öbürü diğer ucunda, ayrı dili","konuşan,","ayrı coğrafyaları paylaşan insanların, aynı"
"w","W-JI09C4A-1294-1720","Öbür patronu yanındaydı galiba, rahat","konuşamıyordu.","Merhabaladım, kapadım... Dışarı attım kendimi..."
"w","W-JA16B4A-1747-1593","Çıt. Dönmeden, Metin'in yüzüne bakmadan","konuşuyor.","""Ne bakıyorsun?"" Fırsatı kaçırmıyor Metin."
"w","W-MA16B3A-0457-1003","çırılçıplaklığıyla anlaşılacaktır.) Bu bayan coşkuyla","konuştukça,","görevinin; tartışmaya açılan izlenceyi bitirdiği"
"w","W-MA16B3A-0380-945","çıkışı Cemil'i yıldırmamıştı. Uzun uzun","konuştuk.","Fare, bir delikten geçemeyeceğini anladığı"
"s","S-AEABAo-0016-1724","çıkıyor yine. Bunla ilgili biraz","konuşmak","ister misiniz? Kemal karakteri ne"
"w","W-NA16B3A-0050-1599","çıkıp, ""Nazır Paşanın sefirlerin ne","konuştuğunu","bilmediğini ama araştıracağını söylediğini"" bildirdi."
"s","S-BEABXn-0100-764","çıkıcaksınız ama orda hiç konuşmıcaksınız.","Konuştuğunuzda...","Orda... Bi şey sorucam. Dilek"
"s","S-BEABXs-0130-713","çıktığım evi tutucak işte onla","konuştuk","adresi istiyor, işte ev sahibinin"
"w","W-UA16B4A-0320-336","çıktılarında. Üç gün üç gece","konuşulanlar,","anlatılanlar kulaklarında çınlayıp durdu yol"
"w","W-NE41C3A-1031-1758","çıktı. Her ünlü RP hatibinin","konuşmasını","kaydediyor, sonra propaganda çalışmalarında kullanıyor"
"s","S-BEABXO-0269-293","çıktı tom ve ceri'nin. Onda","konuşuyo.","Kedi de, fare de. İlk"
"w","W-LG22C3A-0892-1292","çıkmışım, konuşayım, propagandamı yapayım,"" dercesine","konuştu","durdu. Coştukça coştu. Dinleyiciden alkış"
"w","W-DA14B1A-2668-162","çıkarıyorsun... KÂMİL Çok sinirlisiniz... Ne","konuştuğunu","bilmiyorsun... Biraz daha insaflı olmaz"
"w","W-QD30D1B-2228-2009","çıkardığını savunan Halil Ürün, şöyle","konuştu","""Düzenleme siyasi yapıda olsa doğru;"
"w","W-CA16B2A-0159-1622","çıkardığı makası, Reco'ya doğru şaklatarak","konuşturdu.","Maçın heyecanına ve akıcılığına konsantre"
"w","W-GA16B2A-0139-725","çıkaramıyordum. Kitap benimle fısıldar gibi","konuşmuş,","açtığı dünyayı bir sır açar"
"w","W-HE09C3A-0579-2219","çıkarak, siyasal yaşamının en olumsuz","konuşmasını","yapmaya başlamıştı. Sol eliyle bıyığını"
"w","W-UI31D1B-2433-1950","çıkarabilecekleri bir ortam hazırladık"" diye","konuştu.","Türk futbolu hak ettiği değeri"
"w","W-HC03A1A-2054-1977","çıkar ve program hakkında bir","konuşma","yapar,birkaç yapar,birkaç fıkra anlatır. Buna"
"s","S-BEABXw-0353-1988","çıkanlan aya af edersin bugünkü","gonuştuğunla","yarınki gonuştuğun aynı eşdeğerde olması"
"w","W-EE09C3A-0597-2198","çıkan, ya da düzene aykırı","konuşan","bir üyenin sözünü Sayın Üstat'tan"
"w","W-DD36E1B-2846-258","çıkan ""alışkanlıklarımız"", ""ayın en çok","konuşulan","konusu"", ""en başarılı olanlar"" ve"
"s","S-BEABXO-0086-1834","çıkalım dışarıda oturalım da dışarıda","konuşalım.","Tamam birader. Bura daha serin"
"w","W-FI22C1A-0855-2306","çünkü... Ailenin her konusu yemekte","konuşulurdu..","""Suna'cığım, sen ne dersin?.. diye"
"w","W-TI44F1D-4760-1704","çünkü Şırnak ve Hakkarideki abilerimizle","konuştuğumuz","da ""mecbur açacaklar personel sıkıntısı"
