collocate_pair,risk_ratio,risk_ratio_reverse,odds_ratio,mutual_information,dice_coefficient,t_score,chi_squared,risk_ratio_confidence_interval_left,risk_ratio_confidence_interval_right,risk_ratio_reverse_confidence_interval_left,risk_ratio_reverse_confidence_interval_right,suffix1_frequency,suffix2_frequency,suffix1-suffix2_frequency,suffix1-suffix2_adjacent_frequency,stem_frequency
"('EverSince→Verb', 'P1sg')",0.8364709290009641,0.8357688382343491,0.8357473490407913,1.1662936818009575,0.00033973161202649905,0.7840903949716457,1.047293653732617e+26,0.20853537603374472,3.3552274360898595,0.20836034214201016,3.352411230384318,248,11526,2,0,2
"('Neg', 'EverSince→Verb')",0.8364275513232868,0.8436672528302983,0.8364200393853453,-0.1751920797016073,0.0001366160211559667,-0.34160582455521726,1.0584192952834512e+26,0.3920288396963189,1.7845907692776275,0.39542204664777725,1.800037300733099,102229,248,7,7,7
"('Narr', 'Cond')",0.8357503721955827,0.8422568263092348,0.8349217114270294,0.7338854524765772,0.011214543861570473,11.050910290419605,1.0469869851627468e+26,0.7772756023587236,0.8986242235128039,0.7833268207711336,0.9056201609005937,125127,11838,768,698,378
"('Caus→Verb', 'AsLongAs→Adv')",0.8327956565134378,0.8489532506814222,0.8327325946119873,-0.22044068681570536,0.0016587158885077529,-1.8457918066594075,1.0555331850491014e+26,0.6924749735051239,1.0015504271541966,0.7059101175358025,1.0209821391403986,147553,3166,125,78,73
"('Unable', 'P2sg')",0.8171747555189118,0.8168659385145363,0.8146087117677608,1.6433108379721693,0.023824251252070158,16.61342671484046,1.0302895519637263e+26,0.753385217159903,0.8863653889769127,0.753100506742293,0.8860304242678864,21198,28919,597,0,270
"('Stay→Verb', 'While→Adv')",0.8054859583178844,0.8044430121747573,0.8044230400573263,1.3247824214727384,0.0002746121103940684,0.8496464866433207,1.0444828092222368e+26,0.2006704256427696,3.2332000441474023,0.2004105968471183,3.229013684992186,178,14388,2,0,1
"('EverSince→Verb', 'A3sg')",0.800584303352759,0.7435598025203605,0.7435276875981662,1.4101836517139699,0.0004107527756313799,6.268570058160277,6.465635616543737e+25,0.6417199338054321,0.9987771814630156,0.5960111199475986,0.927635678966404,248,491532,101,5,26
"('Abl', 'A1pl')",0.7914682321366656,0.7889046188152095,0.7888857953829399,-5.64246157081709,0.00015556635877491494,-97.90344013160372,1.029035833706297e+26,0.2952422471081629,2.1217219710837902,0.2942859396696447,2.1148495857009775,21216,30209,4,4,4
"('FutPart→Noun', 'Gen')",0.7890094600543153,0.7874894666398741,0.7861073261857757,1.7563829928034798,0.017945716992699104,12.633654187072638,1.037058823661818e+26,0.7065859023617406,0.8810477621679061,0.7052246944514413,0.8793504608501106,13914,21972,322,46,215
"('Become→Verb', 'NarrPart→Adj')",0.7887249797316052,0.796338232964784,0.788587325820399,0.9417089632185182,0.002927321668909825,4.471458665339615,1.0561380613707056e+26,0.6366702998208329,0.9770945712838878,0.6428158287987908,0.9865260823873905,56886,2554,87,43,31
"('Narr', 'A2sg')",0.7870479194138893,0.7950429027550526,0.7860677075296212,0.6414782308810845,0.010260013026264754,9.504591377013051,1.0472995520924317e+26,0.7295891780606024,0.8490318196609525,0.7370004845142569,0.857656447319408,125127,11520,701,531,320
"('Neg', 'P2pl')",0.7868888635594263,0.7954713030879672,0.7865513943011773,0.787164875867403,0.004521109453996305,6.528444074254303,1.0543320267835446e+26,0.691598341352516,0.8953088036372759,0.6991414662047956,0.9050737577781054,102229,4382,241,0,112
"('Able→Verb', 'PresPart→Adj')",0.786240609539535,0.7864618218613996,0.7822950637215835,-0.0028697234778159606,0.016287706872415094,-0.07108344969029423,9.413656277087342e+25,0.7434526784075953,0.8314911144219291,0.7436618521531276,0.8317250581762956,33236,123201,1274,1271,387
"('With→Adj', 'FutPart→Noun')",0.7817962932111474,0.7815755840789956,0.781129978121378,0.9186215917682137,0.002751360727316227,2.258776548224425,1.0449479859919068e+26,0.518979707508719,1.1777058625522885,0.5188331942010412,1.1773733840778942,2805,13914,23,0,1
"('Able→Verb', 'A3pl')",0.780780196589177,0.7781885118017692,0.7738903761985033,1.314643464013634,0.03682120571399103,27.684579630465233,9.78507637009092e+25,0.7475981736081179,0.8154349982473181,0.7451166316554684,0.8127282819533987,33236,83110,2142,19,516
"('With→Adj', 'Inf1→Noun')",0.7796180097883751,0.7787181312600984,0.778267953649111,-0.3177670612588137,0.0013456194237238554,-1.671177638085232,9.950741891864925e+25,0.5832633535578764,1.0420751406355506,0.582590118509933,1.0408723194691136,2805,65565,46,0,1
"('Hastily→Verb', 'FutPart→Adj')",0.7773615218018091,0.7774194880419236,0.7771580131380081,-0.4089239630296202,0.0007945967421533572,-0.6553907698678316,1.0508463389805627e+26,0.2914539032953082,2.0733671045254183,0.29147563640978186,2.073521711220059,2152,7916,4,4,4
"('Stay→Verb', 'A3sg')",0.7725415461692539,0.7103926894681315,0.7103643217656934,1.5342157965597552,0.00032132761180370546,5.819466182001377,6.4656356165437375e+25,0.6023472283147925,0.9908245817405459,0.5538900394911216,0.9111154512065466,178,491532,79,0,5
"('Gen', 'A3sg')",0.7711650805615754,0.708757723554511,0.7087555570783687,-9.132247596448286,2.336885399140026e-05,-1372.0876693425773,6.465635616543741e+25,0.3126827456327758,1.9019136482061272,0.28737856079800145,1.7479992568104827,21972,491532,6,0,5
"('Able→Verb', 'P2sg')",0.7704742026088004,0.7717941181716388,0.7674304449173812,1.618395160564037,0.029603410827769287,20.45553916438761,1.0302895519637272e+26,0.7215043750585413,0.8227677023268236,0.7227403993797596,0.8241772029839837,33236,28919,920,0,390
"('Hastily→Verb', 'Cond')",0.7665998556925278,0.7658005282501291,0.765529212828732,1.3324222874605391,0.0028591851322373124,2.6962549303788,1.0469869851627463e+26,0.49395126557239205,1.189743563197079,0.49343622660017245,1.1885030272480845,2152,11838,20,0,17
"('Become→Verb', 'PresPart→Noun')",0.7565705475932025,0.7649067168010096,0.7563243497831988,-0.6059710755484616,0.003943217665615142,-6.065252854968977,1.0472346719220345e+26,0.6371254128628571,0.8984086679472771,0.6441454921735236,0.908307661104748,56886,11586,135,81,36
"('Become→Verb', 'FutPart→Adj')",0.7561360454037804,0.7645087933822013,0.7559168369230539,-0.22635702436647953,0.003703589395389031,-1.8609456219293679,1.0508463389805665e+26,0.6301645974074882,0.9072894946987289,0.6371424546212631,0.9173359755255022,56886,7916,120,40,28
"('With→Adj', 'P3sg')",0.7541371136715179,0.7374527838006742,0.7369361129851745,1.9676056261645505,0.006710087543551049,16.544679157543253,9.220946325316514e+25,0.6883278149109239,0.8262382746953296,0.6730994325450971,0.8079587978243132,2805,144436,494,1,2
"('With→Adj', 'Desr')",0.7511587355364807,0.7514481520428882,0.7509609546930868,0.06875569771673859,0.001283834385364288,0.11399938841891827,1.052200639106533e+26,0.33708936220440316,1.6738571703447076,0.33721924051233054,1.6745020964722328,2805,6542,6,0,1
"('Acquire→Verb', 'Past')",0.7493662145415207,0.7483183028418267,0.7391675716355719,0.7046002824056788,0.04290674400555533,28.02472035342312,8.811920224201799e+25,0.7286064415960859,0.7707174840043374,0.7275875603070647,0.7696397147468307,54246,190564,5252,2341,136
"('Become→Verb', 'P3sg')",0.73016290819414,0.7215048262029077,0.7116928864771778,1.7406325118625352,0.08503789948440807,64.92132858061366,9.220946325316545e+25,0.714067752666505,0.7466208500687166,0.7056005228462828,0.7377676140802628,56886,144436,8560,0,51
"('Neg', 'AorPart→Adj')",0.726972711562743,0.737404278857763,0.7268239658214497,-0.46187328998293603,0.0015687608679216753,-3.4376759245375728,1.0551172200568514e+26,0.5837069540663513,0.9054017939570626,0.5920827545263507,0.9183936980443453,102229,3587,83,83,47
"('PastPart→Noun', 'Gen')",0.7167792711992841,0.722173523545385,0.7132067377579615,1.467081343284036,0.029891408618241817,25.200258757848,1.0370588236618188e+26,0.681295235984702,0.7541114284740327,0.686422446791104,0.7597866307374316,82272,21972,1558,408,499
"('With→Adj', 'AfterDoingSo→Adv')",0.7072187955218757,0.7069046353737045,0.7063637329308073,-0.717347224372768,0.0009961737870452128,-3.0213699958862685,1.0182374244293617e+26,0.46520142893117256,1.0751437842496654,0.4649947775373353,1.0746661847674346,2805,41364,22,0,1
"('Acquire→Verb', 'Cop')",0.7027916987212498,0.7045118074052351,0.6944360706932902,1.8384153233099423,0.06388992772593256,43.68331801750312,9.996701167137119e+25,0.6797381618510444,0.726627103657798,0.6814018461506223,0.7284055503772102,54246,60733,3673,0,126
"('Able→Verb', 'P1sg')",0.7026184063698699,0.7066217044511564,0.7015058899131333,1.1334538520257718,0.011706358071578571,8.808631327630037,1.0472936537326187e+26,0.621691274821497,0.7940800280838449,0.6252334756307585,0.7986044456396562,33236,11526,262,0,173
"('Hastily→Verb', 'PastPart→Noun')",0.6995820570046926,0.6973426297395904,0.6970226593784373,-0.5770285951868144,0.0008765280015161566,-2.9913592456274407,9.792945676130774e+25,0.5060926621576715,0.9670463357369156,0.5044726124509129,0.9639507304263124,2152,82272,37,36,28
"('Stay→Verb', 'FutPart→Noun')",0.6982042989438354,0.6974087548019186,0.6973819673333281,0.37311126024095836,0.0001419244961680386,0.22788445006569685,1.0449479859919066e+26,0.09807733436365423,4.9704577130545236,0.09796558362117691,4.964794301181742,178,13914,1,1,1
"('Unable', 'A3sg')",0.6954514599022642,0.6260125685677679,0.6220895989097632,1.366056854524465,0.03266046457199696,56.078309288512465,6.4656356165437435e+25,0.6789592460357151,0.7123442767796834,0.6111670563225017,0.6412186847290083,21198,491532,8373,28,607
"('With→Adj', 'A3pl')",0.6950283541125338,0.6871324255635809,0.6865649864399663,1.4890001274382292,0.004748879706686842,9.194747628276199,9.785076370090907e+25,0.6046842663089964,0.798870484871405,0.5978146994298892,0.7897948489911014,2805,83110,204,0,6
