"('Fut', 'A3sg')",0.0958193469636863,241,3036
"('Inf2→Noun', 'A3sg')",0.24797687861271675,424,3036
"('Inf2→Noun', 'Acc')",0.22865853658536586,424,232
"('A3sg', 'Acc')",0.13402692778457773,3036,232
"('PastPart→Noun', 'A3sg')",0.1718562874251497,304,3036
"('PastPart→Noun', 'P2sg')",0.2915601023017903,304,87
"('PastPart→Noun', 'Dat')",0.03931203931203931,304,103
"('A3sg', 'P2sg')",0.05059237912263849,3036,87
"('A3sg', 'Dat')",0.06371455877668047,3036,103
"('P2sg', 'Dat')",0.07368421052631578,87,103
"('Inf1→Noun', 'A3sg')",0.09912170639899624,152,3036
"('Prog1', 'A3sg')",0.2934179222839017,747,3036
"('Desr', 'A3sg')",0.014299642508937277,41,3036
"('Past', 'A3sg')",0.3594608087868198,970,3036
"('Narr', 'A3sg')",0.26501965188096577,526,3036
"('Narr', 'A1sg')",0.02710027100271003,526,212
"('Prog1', 'Past')",0.10366919044845661,747,970
"('Prog1', 'A1sg')",0.13555787278415016,747,212
"('Past', 'A1sg')",0.13705583756345177,970,212
"('Aor', 'Past')",0.11214953271028037,421,970
"('Aor', 'A1sg')",0.21484992101105846,421,212
"('Past', 'A1pl')",0.1688963210702341,970,226
"('Pass→Verb', 'Neces')",0.0273224043715847,341,25
"('Pass→Verb', 'A3sg')",0.14213799230085875,341,3036
"('Neces', 'A3sg')",0.014374387455080039,25,3036
"('Pass→Verb', 'Inf2→Noun')",0.17254901960784313,341,424
"('Pass→Verb', 'P3sg')",0.20662251655629138,341,414
"('Inf2→Noun', 'P3sg')",0.5441527446300716,424,414
"('A3sg', 'P3sg')",0.2063768115942029,3036,414
"('Neg', 'PresPart→Adj')",0.02631578947368421,314,522
"('Narr', 'A3pl')",0.06524822695035461,526,179
"('FutPart→Noun', 'A3sg')",0.03749191984486102,58,3036
"('FutPart→Noun', 'P1pl')",0.04,58,42
"('A3sg', 'P1pl')",0.022742040285899934,3036,42
"('PastPart→Noun', 'A3pl')",0.07039337474120083,304,179
"('PastPart→Noun', 'Acc')",0.44029850746268656,304,232
"('A3pl', 'Acc')",0.06326034063260341,179,232
"('Neg', 'Imp')",0.09438202247191012,314,131
"('Neg', 'A3sg')",0.12776119402985076,314,3036
"('Imp', 'A3sg')",0.023997473950110516,131,3036
"('Aor', 'A3sg')",0.12438530517789992,421,3036
"('PastPart→Adj', 'P1pl')",0.1,58,42
"('Neg', 'Past')",0.1277258566978193,314,970
"('PastPart→Noun', 'P3sg')",0.298050139275766,304,414
"('Opt', 'A1pl')",0.2676056338028169,58,226
"('Caus→Verb', 'Imp')",0.21395348837209302,84,131
"('Caus→Verb', 'A2sg')",0.1885245901639344,84,160
"('Imp', 'A2sg')",0.5567010309278351,131,160
"('PresPart→Noun', 'A3pl')",0.2336448598130841,35,179
"('PresPart→Noun', 'P2sg')",0.03278688524590164,35,87
"('A3pl', 'P2sg')",0.045112781954887216,179,87
"('Neg', 'A1sg')",0.1634980988593156,314,212
"('Inf2→Noun', 'P2sg')",0.043052837573385516,424,87
"('Unable', 'Prog1')",0.05158264947245018,106,747
"('Unable', 'A1sg')",0.1320754716981132,106,212
"('Past', 'A2pl')",0.03685741998060136,970,61
"('Inf1→Noun', 'Abl')",0.07692307692307693,152,56
"('A3sg', 'Abl')",0.03428201811125485,3036,56
"('Narr', 'Cop')",0.3006535947712418,526,239
"('A3sg', 'Cop')",0.15267175572519084,3036,239
"('Inf2→Noun', 'P1pl')",0.06437768240343347,424,42
"('Pass→Verb', 'Narr')",0.09919261822376009,341,526
"('Unable', 'Past')",0.05762081784386617,106,970
"('Unable', 'A3sg')",0.032463399108847865,106,3036
"('Pass→Verb', 'Cond')",0.03357314148681055,341,76
"('Narr', 'Cond')",0.016611295681063124,526,76
"('Cond', 'A3sg')",0.036632390745501286,76,3036
"('Unable', 'A1pl')",0.07228915662650602,106,226
"('Hastily→Verb', 'Past')",0.008130081300813009,14,970
"('Hastily→Verb', 'A3sg')",0.006557377049180328,14,3036
"('Able→Verb', 'FutPart→Adj')",0.019704433497536946,156,47
"('Able→Verb', 'P3sg')",0.0456140350877193,156,414
"('FutPart→Adj', 'P3sg')",0.03470715835140998,47,414
"('PastPart→Adj', 'P2pl')",0.027777777777777776,58,14
"('Aor', 'Cond')",0.22535211267605634,421,76
"('Aor', 'A1pl')",0.10819165378670788,421,226
"('Cond', 'A1pl')",0.039735099337748346,76,226
"('Fut', 'A1pl')",0.11563169164882227,241,226
"('Inf2→Noun', 'A3pl')",0.03316749585406302,424,179
"('Inf2→Noun', 'P3pl')",0.017857142857142856,424,24
"('Inf2→Noun', 'Zero→Verb')",0.066815144766147,424,25
"('Inf2→Noun', 'Pres')",0.049773755656108594,424,18
"('Inf2→Noun', 'Cop')",0.033182503770739065,424,239
"('A3pl', 'P3pl')",0.09852216748768473,179,24
"('A3pl', 'Zero→Verb')",0.0196078431372549,179,25
"('A3pl', 'Pres')",0.01015228426395939,179,18
"('A3pl', 'A3sg')",0.001244167962674961,179,3036
"('A3pl', 'Cop')",0.023923444976076555,179,239
"('P3pl', 'Zero→Verb')",0.08163265306122448,24,25
"('P3pl', 'Pres')",0.047619047619047616,24,18
"('P3pl', 'A3sg')",0.00130718954248366,24,3036
"('P3pl', 'Cop')",0.0076045627376425855,24,239
"('Zero→Verb', 'Pres')",0.8372093023255814,25,18
"('Zero→Verb', 'A3sg')",0.01633453119895459,25,3036
"('Zero→Verb', 'Cop')",0.13636363636363635,25,239
"('Pres', 'A3sg')",0.011787819253438114,18,3036
"('Pres', 'Cop')",0.14007782101167315,18,239
"('P3sg', 'Acc')",0.20743034055727555,414,232
"('A3sg', 'P3pl')",0.006535947712418301,3036,24
"('Narr', 'Past')",0.11229946524064172,526,970
"('Inf2→Noun', 'Gen')",0.08849557522123894,424,28
"('A3sg', 'Gen')",0.016971279373368148,3036,28
"('P3sg', 'Gen')",0.049773755656108594,414,28
"('Caus→Verb', 'Prog1')",0.05054151624548736,84,747
"('Caus→Verb', 'A3pl')",0.060836501901140684,84,179
"('Prog1', 'A3pl')",0.11663066954643629,747,179
"('Prog2', 'A3sg')",0.05445227418321589,86,3036
"('Prog2', 'Cop')",0.48,86,239
"('Able→Verb', 'Aor')",0.2703639514731369,156,421
"('Able→Verb', 'A3sg')",0.07080200501253132,156,3036
"('Able→Verb', 'FutPart→Noun')",0.08411214953271028,156,58
"('Able→Verb', 'Acc')",0.03608247422680412,156,232
"('FutPart→Noun', 'Acc')",0.2413793103448276,58,232
"('Fut', 'Past')",0.03468208092485549,241,970
"('Caus→Verb', 'Cond')",0.025,84,76
"('Caus→Verb', 'A3sg')",0.021153846153846155,84,3036
"('Prog1', 'Cond')",0.024301336573511544,747,76
"('Neg', 'Inf2→Noun')",0.024390243902439025,314,424
"('Neg', 'P1pl')",0.011235955056179775,314,42
"('Pass→Verb', 'PastPart→Noun')",0.04961240310077519,341,304
"('Pass→Verb', 'P2sg')",0.04205607476635514,341,87
"('Pass→Verb', 'Dat')",0.02252252252252252,341,103
"('Pass→Verb', 'Aor')",0.09973753280839895,341,421
"('Pass→Verb', 'While→Adv')",0.03305785123966942,341,22
"('Aor', 'While→Adv')",0.09480812641083522,421,22
"('Unable', 'Aor')",0.1252371916508539,106,421
"('P2sg', 'Acc')",0.26332288401253917,87,232
"('Cond', 'A1sg')",0.0625,76,212
"('Prog1', 'A2sg')",0.05733186328555678,747,160
"('Neg', 'Prog1')",0.16588124410933083,314,747
"('Able→Verb', 'Past')",0.023090586145648313,156,970
"('Neg', 'Aor')",0.11972789115646258,314,421
"('Able→Verb', 'Fut')",0.10579345088161209,156,241
"('Able→Verb', 'A1pl')",0.06282722513089005,156,226
"('Fut', 'A1sg')",0.11479028697571744,241,212
"('PastPart→Noun', 'Abl')",0.18333333333333332,304,56
"('PastPart→Noun', 'Gen')",0.03614457831325301,304,28
"('Pass→Verb', 'PresPart→Adj')",0.11587485515643106,341,522
"('Desr', 'Past')",0.013847675568743818,41,970
"('Inf2→Noun', 'P1sg')",0.03070175438596491,424,32
"('Inf2→Noun', 'Dat')",0.30740037950664134,424,103
"('A3sg', 'P1sg')",0.017601043024771838,3036,32
"('P1sg', 'Dat')",0.05925925925925926,32,103
"('Caus→Verb', 'A2pl')",0.08275862068965517,84,61
"('Imp', 'A2pl')",0.08333333333333333,131,61
"('Unable', 'Narr')",0.028481012658227847,106,526
"('Inf2→Noun', 'Loc')",0.033126293995859216,424,59
"('A3sg', 'Loc')",0.035541195476575124,3036,59
"('P3sg', 'Loc')",0.05919661733615222,414,59
"('Aor', 'A2pl')",0.0954356846473029,421,61
"('Able→Verb', 'Inf1→Noun')",0.032467532467532464,156,152
"('PastPart→Adj', 'P3sg')",0.17796610169491525,58,414
"('Pass→Verb', 'Neg')",0.061068702290076333,341,314
"('Pass→Verb', 'Fut')",0.07560137457044673,341,241
"('Neg', 'Fut')",0.05405405405405406,314,241
"('Aor', 'A2sg')",0.0757314974182444,421,160
"('Pass→Verb', 'Ins')",0.02247191011235955,341,15
"('Inf2→Noun', 'Ins')",0.03189066059225513,424,15
"('A3sg', 'Ins')",0.00983284169124877,3036,15
"('P3sg', 'Ins')",0.03263403263403263,414,15
"('Inf1→Noun', 'Ins')",0.09580838323353294,152,15
"('Fut', 'Cop')",0.09583333333333334,241,239
"('Narr', 'A1pl')",0.02925531914893617,526,226
"('Unable', 'PastPart→Noun')",0.03414634146341464,106,304
"('Unable', 'A3pl')",0.04912280701754386,106,179
"('Unable', 'P3sg')",0.015384615384615385,106,414
"('A3pl', 'P3sg')",0.026981450252951095,179,414
"('PastPart→Noun', 'P1pl')",0.10982658959537572,304,42
"('P1pl', 'Acc')",0.051094890510948905,42,232
"('PastPart→Noun', 'P2pl')",0.0440251572327044,304,14
"('A3sg', 'P2pl')",0.007868852459016393,3036,14
"('Prog1', 'A1pl')",0.07605344295991778,747,226
"('Neces', 'Cop')",0.03787878787878788,25,239
"('Pass→Verb', 'Past')",0.04881769641495042,341,970
"('Past', 'Cond')",0.0038240917782026767,970,76
"('PastPart→Noun', 'Loc')",0.2369146005509642,304,59
"('FutPart→Noun', 'A3pl')",0.016877637130801686,58,179
"('FutPart→Noun', 'Abl')",0.03508771929824561,58,56
"('A3pl', 'Abl')",0.02553191489361702,179,56
"('Neg', 'P3sg')",0.03571428571428571,314,414
"('A3pl', 'Past')",0.022628372497824196,179,970
"('P3sg', 'Dat')",0.13152804642166344,414,103
"('Pass→Verb', 'Zero→Verb')",0.01639344262295082,341,25
"('Pass→Verb', 'Pres')",0.016713091922005572,341,18
"('Pass→Verb', 'Cop')",0.06551724137931035,341,239
"('A3sg', 'Zero→Verb')",0.014374387455080039,3036,25
"('A3sg', 'Pres')",0.010478061558611657,3036,18
"('A3sg', 'A3sg')",0.007246376811594203,3036,3036
"('P3sg', 'Zero→Verb')",0.04555808656036447,414,25
"('P3sg', 'Pres')",0.037037037037037035,414,18
"('P3sg', 'A3sg')",0.005797101449275362,414,3036
"('P3sg', 'Cop')",0.02450229709035222,414,239
"('Pass→Verb', 'ByDoingSo→Adv')",0.08869179600886919,341,110
"('Pass→Verb', 'Acc')",0.06282722513089005,341,232
"('Inf2→Noun', 'Abl')",0.04583333333333333,424,56
"('P3sg', 'Abl')",0.03404255319148936,414,56
"('PastPart→Adj', 'P3pl')",0.07317073170731707,58,24
"('Past', 'A2sg')",0.02831858407079646,970,160
"('Neg', 'Narr')",0.05238095238095238,314,526
"('Neg', 'A2sg')",0.05063291139240506,314,160
"('Narr', 'A2sg')",0.01749271137026239,526,160
"('Aor', 'Narr')",0.10982048574445617,421,526
"('Aor', 'Cop')",0.048484848484848485,421,239
"('Fut', 'A3pl')",0.02857142857142857,241,179
"('Pass→Verb', 'AfterDoingSo→Adv')",0.024691358024691357,341,226
"('Prog1', 'Narr')",0.015710919088766692,747,526
"('A3pl', 'Narr')",0.005673758865248227,179,526
"('A3pl', 'Gen')",0.01932367149758454,179,28
"('Able→Verb', 'A2pl')",0.09216589861751152,156,61
"('FutPart→Noun', 'P2sg')",0.19310344827586207,58,87
"('FutPart→Noun', 'P3sg')",0.11016949152542373,58,414
"('Neg', 'PastPart→Noun')",0.042071197411003236,314,304
"('Neg', 'Acc')",0.02564102564102564,314,232
"('PresPart→Noun', 'A3sg')",0.007163790296320417,35,3036
"('PresPart→Noun', 'Gen')",0.06349206349206349,35,28
"('Unable', 'Fut')",0.040345821325648415,106,241
"('Unable', 'Cop')",0.011594202898550725,106,239
"('Caus→Verb', 'Neg')",0.08040201005025126,84,314
"('Caus→Verb', 'Opt')",0.08450704225352113,84,58
"('Neg', 'Opt')",0.053763440860215055,314,58
"('Opt', 'A3sg')",0.009696186166774402,58,3036
"('Pass→Verb', 'Able→Verb')",0.06841046277665996,341,156
"('Able→Verb', 'Narr')",0.008797653958944282,156,526
"('Aor', 'A3pl')",0.12333333333333334,421,179
"('Neg', 'AsLongAs→Adv')",0.0125,314,6
"('FutPart→Noun', 'Zero→Verb')",0.04819277108433735,58,25
"('FutPart→Noun', 'Narr')",0.00684931506849315,58,526
"('A3sg', 'Narr')",0.0011229646266142617,3036,526
"('Zero→Verb', 'Narr')",0.007259528130671506,25,526
"('Pass→Verb', 'A2pl')",0.004975124378109453,341,61
"('Able→Verb', 'A3pl')",0.01791044776119403,156,179
"('Fut', 'A2pl')",0.046357615894039736,241,61
"('Hastily→Verb', 'Aor')",0.013793103448275862,14,421
"('Neg', 'Desr')",0.022535211267605635,314,41
"('Desr', 'A2sg')",0.01990049751243781,41,160
"('PastPart→Noun', 'P1sg')",0.10714285714285714,304,32
"('Caus→Verb', 'Past')",0.03984819734345351,84,970
"('Hastily→Verb', 'Prog1')",0.010512483574244415,14,747
"('Hastily→Verb', 'A1sg')",0.008849557522123894,14,212
"('Pass→Verb', 'P1pl')",0.005221932114882507,341,42
"('Pass→Verb', 'Loc')",0.025,341,59
"('P1pl', 'Loc')",0.09900990099009901,42,59
"('Opt', 'A1sg')",0.037037037037037035,58,212
"('Pass→Verb', 'Prog1')",0.034926470588235295,341,747
"('Able→Verb', 'Cop')",0.04556962025316456,156,239
"('Inf1→Noun', 'Loc')",0.07582938388625593,152,59
"('Able→Verb', 'A1sg')",0.04891304347826087,156,212
"('Unable', 'PresPart→Adj')",0.012738853503184714,106,522
"('Caus→Verb', 'Aor')",0.019801980198019802,84,421
"('Caus→Verb', 'While→Adv')",0.03773584905660377,84,22
"('NarrPart→Adj', 'Zero→Noun')",0.6666666666666666,4,5
"('NarrPart→Adj', 'A3sg')",0.002631578947368421,4,3036
"('NarrPart→Adj', 'Acc')",0.00847457627118644,4,232
"('Zero→Noun', 'A3sg')",0.003288391976323578,5,3036
"('Zero→Noun', 'Acc')",0.008438818565400843,5,232
"('Able→Verb', 'While→Adv')",0.011235955056179775,156,22
"('Fut', 'While→Adv')",0.0076045627376425855,241,22
"('When→Adv', 'Zero→Noun')",0.08695652173913043,41,5
"('When→Adv', 'A3sg')",0.0012999675008124798,41,3036
"('When→Adv', 'Dat')",0.027777777777777776,41,103
"('Zero→Noun', 'Dat')",0.037037037037037035,5,103
"('Desr', 'A1pl')",0.0599250936329588,41,226
"('Neg', 'Inf1→Noun')",0.004291845493562232,314,152
"('PresPart→Noun', 'Dat')",0.10144927536231885,35,103
"('Neg', 'Cop')",0.0216998191681736,314,239
"('Caus→Verb', 'A1sg')",0.05405405405405406,84,212
"('P2sg', 'Loc')",0.2602739726027397,87,59
"('Desr', 'A1sg')",0.06324110671936758,41,212
"('Pass→Verb', 'FutPart→Noun')",0.040100250626566414,341,58
"('Neg', 'AfterDoingSo→Adv')",0.014814814814814815,314,226
"('A3pl', 'Dat')",0.02127659574468085,179,103
"('P3pl', 'Dat')",0.015748031496062992,24,103
"('PresPart→Noun', 'P3sg')",0.013363028953229399,35,414
"('Past', 'A3pl')",0.03655352480417755,970,179
"('Unable', 'A2sg')",0.03759398496240601,106,160
"('Pass→Verb', 'A1sg')",0.003616636528028933,341,212
"('Cond', 'A3pl')",0.00784313725490196,76,179
"('P2pl', 'Loc')",0.0273972602739726,14,59
"('Pass→Verb', 'Gen')",0.032520325203252036,341,28
"('Prog2', 'A3pl')",0.007547169811320755,86,179
"('Cop', 'A3pl')",0.004784688995215311,239,179
"('Pass→Verb', 'Unable')",0.040268456375838924,341,106
"('Neg', 'A3pl')",0.0486815415821501,314,179
"('NarrPart→Adj', 'P3pl')",0.07142857142857142,4,24
"('NarrPart→Adj', 'Abl')",0.03333333333333333,4,56
"('Zero→Noun', 'P3pl')",0.06896551724137931,5,24
"('Zero→Noun', 'Abl')",0.03278688524590164,5,56
"('P3pl', 'Abl')",0.05,24,56
"('Neg', 'P2pl')",0.012195121951219513,314,14
"('Inf2→Noun', 'P2pl')",0.0136986301369863,424,14
"('P2pl', 'Acc')",0.032520325203252036,14,232
"('Hastily→Verb', 'Desr')",0.03636363636363636,14,41
"('Hastily→Verb', 'A1pl')",0.008333333333333333,14,226
"('Able→Verb', 'Inf2→Noun')",0.020689655172413793,156,424
"('Neg', 'A1pl')",0.025925925925925925,314,226
"('A3pl', 'P1pl')",0.00904977375565611,179,42
"('FutPart→Adj', 'P3pl')",0.028169014084507043,47,24
"('P1sg', 'Acc')",0.030303030303030304,32,232
"('P1sg', 'Abl')",0.045454545454545456,32,56
"('PresPart→Noun', 'Abl')",0.02197802197802198,35,56
"('Prog1', 'A2pl')",0.024752475247524754,747,61
"('Pass→Verb', 'AsLongAs→Adv')",0.011527377521613832,341,6
"('FutPart→Noun', 'Dat')",0.062111801242236024,58,103
"('PastPart→Adj', 'P2sg')",0.027586206896551724,58,87
"('Imp', 'A3pl')",0.025806451612903226,131,179
"('PastPart→Noun', 'P3pl')",0.07926829268292683,304,24
"('Neg', 'When→Adv')",0.011267605633802818,314,41
"('Caus→Verb', 'Desr')",0.064,84,41
"('Fut', 'A2sg')",0.08478802992518704,241,160
"('Pass→Verb', 'NarrPart→Adj')",0.005797101449275362,341,4
"('NarrPart→Adj', 'Zero→Verb')",0.06896551724137931,4,25
"('NarrPart→Adj', 'Pres')",0.09090909090909091,4,18
"('NarrPart→Adj', 'Cop')",0.00823045267489712,4,239
"('Able→Verb', 'PresPart→Adj')",0.0058997050147492625,156,522
"('Able→Verb', 'Prog2')",0.049586776859504134,156,86
"('Inf2→Noun', 'Past')",0.005738880918220947,424,970
"('A3sg', 'Past')",0.0014977533699450823,3036,970
"('P3sg', 'Past')",0.002890173410404624,414,970
"('Zero→Verb', 'Past')",0.008040201005025126,25,970
"('Neg', 'FutPart→Noun')",0.010752688172043012,314,58
"('FutPart→Noun', 'P2pl')",0.05555555555555555,58,14
"('Inf1→Noun', 'Zero→Verb')",0.06779661016949153,152,25
"('Inf1→Noun', 'Pres')",0.07058823529411765,152,18
"('Inf1→Noun', 'Cop')",0.030690537084398978,152,239
"('Loc', 'Zero→Verb')",0.023809523809523808,59,25
"('Loc', 'Pres')",0.025974025974025976,59,18
"('Loc', 'A3sg')",0.0006462035541195477,59,3036
"('Loc', 'Cop')",0.006711409395973154,59,239
"('Neg', 'A2pl')",0.021333333333333333,314,61
"('Neg', 'Cond')",0.041025641025641026,314,76
"('Pass→Verb', 'PresPart→Noun')",0.02127659574468085,341,35
"('Pass→Verb', 'A3pl')",0.023076923076923078,341,179
"('P2sg', 'Gen')",0.05217391304347826,87,28
"('Able→Verb', 'P2sg')",0.03292181069958848,156,87
"('Able→Verb', 'Abl')",0.009433962264150943,156,56
"('P2sg', 'Abl')",0.027972027972027972,87,56
"('Unable', 'P3pl')",0.015384615384615385,106,24
"('Narr', 'A2pl')",0.0034071550255536627,526,61
"('Neg', 'Prog2')",0.015,314,86
"('Able→Verb', 'Cond')",0.02586206896551724,156,76
"('Able→Verb', 'A2sg')",0.0189873417721519,156,160
"('Cond', 'A2sg')",0.01694915254237288,76,160
"('Fut', 'Narr')",0.007822685788787484,241,526
"('Neg', 'Neces')",0.017699115044247787,314,25
"('FutPart→Adj', 'P2pl')",0.03278688524590164,47,14
"('Desr', 'Narr')",0.003527336860670194,41,526
"('FeelLike→Noun', 'A3sg')",0.0006585446163977609,1,3036
"('FeelLike→Noun', 'P1sg')",0.06060606060606061,1,32
"('EverSince→Verb', 'PastPart→Noun')",0.006493506493506494,4,304
"('EverSince→Verb', 'A3sg')",0.002631578947368421,4,3036
"('EverSince→Verb', 'P2sg')",0.02197802197802198,4,87
"('EverSince→Verb', 'Acc')",0.00847457627118644,4,232
"('PresPart→Noun', 'P3pl')",0.06779661016949153,35,24
